loan_type,house_value,loan_duration,annuity_duration,loan_amount,reinvest_fraction,mean_reinvestment,std_reinvestment,p10_reinvestment,p25_reinvestment,p50_reinvestment,p75_reinvestment,p90_reinvestment,mean_deficit,total_holiday_quarters,pct_quarters_holiday,mean_funder_earned,mean_funder_profit_share,mean_net_position,mean_cagr,xirr,prob_insurance_payout,mean_insurance_payout_npv,simulation_time_sec
Interest Only,1000000,10,10,800000.0,0.625,1243137.6766,484390.5782137096,713589.9,895266.5,1156471.5,1491291.0,1880814.5,326868.0421875,409996,0.9999902439024391,6.9578125,120219.24895625,120226.20676875,0.10551326093367153,0.015644810273164778,0.1844,17849.040843591214,3.198802947998047
Principal+Interest,1000000,10,10,800000.0,0.625,728578.1721,378740.0583109162,327164.0,459576.75,658801.5,917052.0,1215428.5000000002,249999.375,409999,0.9999975609756098,0.625,26579.8071,26580.4321,0.04209372582130544,-0.0020528332464376797,0.5989,104877.4627145842,3.572859048843384
Interest Only,1000000,10,15,800000.0,0.4375,836482.7441,326081.1613736453,482381.9,602765.75,778623.5,1005859.75,1277455.1,251874.1875,409999,0.9999975609756098,0.8125,29364.9652,29365.7777,0.0948064485507194,0.008436560057265341,0.2489,18818.781794206796,3.7328710556030273
Principal+Interest,1000000,10,15,800000.0,0.4375,319315.7693,219174.44030893737,84668.6,163095.75,276045.0,427956.75,608270.7000000001,175000.0,410000,1.0,0.0,1173.6217,1173.6217,-0.008769717723497328,-0.025364708605323028,0.8468,158307.15638461435,3.156160831451416
Interest Only,1000000,10,20,800000.0,0.25,428236.579,168922.8156057422,245954.3,310250.5,399740.5,512677.75,645061.3,176850.30625,409982,0.9999560975609756,24.69375,674.939825,699.633575,0.07927911065186,-0.006640035368655761,0.4314,25541.686115738405,3.2087221145629883
Principal+Interest,1000000,10,20,800000.0,0.25,-89976.1519,77545.6714688214,-175619.5,-138595.25,-98898.0,-51041.25,5592.40000000006,100000.0,410000,1.0,0.0,0.0,0.0,nan,nan,0.9986,263516.52722071996,3.2806332111358643
Interest Only,1000000,10,25,800000.0,0.0625,25696.3264,10096.42424162682,14717.9,18516.5,23986.5,31085.25,38818.100000000006,101874.1625,409998,0.9999951219512195,0.8375,0.0,0.8375,-0.06440023601977896,-0.291864853766586,1.0,85241.22496913435,3.79429292678833
Principal+Interest,1000000,10,25,800000.0,0.0625,-497903.6424,124675.34994669056,-663826.7,-566972.25,-480531.0,-408897.5,-354810.6,25000.0,410000,1.0,0.0,0.0,0.0,nan,nan,1.0,387033.1729952286,3.2817699909210205
Interest Only,1000000,10,30,800000.0,-0.125,-406242.3484,149843.17471822593,-597516.6,-482033.25,-380403.5,-299558.5,-244308.3,0.490625,10002,0.02439512195121951,26874.509375,0.0,26874.509375,0.15047853277203793,0.10029762769353567,1.0,206886.68900477697,3.359417200088501
Principal+Interest,1000000,10,30,800000.0,-0.125,-820142.7557,256377.48973084646,-1153734.1,-958133.75,-780746.5,-639252.0,-533115.7,-121.5,10972,0.0267609756097561,-49878.5,0.0,-49878.5,0.2342096715236579,0.11565579160972073,1.0,486420.5611438783,3.799269914627075
Interest Only,1000000,15,15,800000.0,0.4375,1346022.798,656045.9020446881,666388.8,886867.75,1203058.5,1662381.5,2190614.9000000004,431082.4125,608539,0.9976049180327868,2980.0875,149847.918975,152828.006475,0.10167899156895222,0.013555121330358855,0.1736,15657.129562241957,4.8939149379730225
Principal+Interest,1000000,15,15,800000.0,0.4375,290649.3606,372280.16890635935,-77399.79999999997,36052.25,209345.5,449153.75,753170.3,262486.4375,609984,0.9999737704918032,13.5625,7640.3978,7653.9603,-0.010601259435864097,-0.025838439060140495,0.8458,208480.80567320052,5.409344673156738
Interest Only,1000000,15,20,800000.0,0.25,667692.6002,313231.58889750356,335434.9,440112.25,604026.5,821665.5,1090485.3,319847.5640625,608936,0.998255737704918,1714.9359375,12126.51769375,13841.45363125,0.08498622697106994,0.0006222970268372485,0.3756,27554.996116345093,5.3869969844818115
Principal+Interest,1000000,15,20,800000.0,0.25,-387457.7831,147745.05577523485,-567324.6,-471659.5,-376705.0,-293405.0,-221379.99999999994,150000.0,610000,1.0,0.0,0.0,0.0,nan,nan,0.9998,409517.31114542036,5.167375087738037
Interest Only,1000000,15,25,800000.0,0.0625,-44.4377,992.8553792467058,54.0,73.0,101.0,137.0,177.0,208921.159375,609755,0.9995983606557377,141.340625,0.0,141.340625,nan,nan,1.0,143794.4034796962,5.496048927307129
Principal+Interest,1000000,15,25,800000.0,0.0625,-1060314.9014,354468.46582267166,-1518243.5,-1245251.5,-999149.0,-806484.5,-669221.7,37500.0,610000,1.0,0.0,0.0,0.0,nan,nan,1.0,637340.8704327577,5.426861047744751
Interest Only,1000000,15,30,800000.0,-0.125,-799517.2017,331508.0492907258,-1240284.7,-958873.5,-733964.0,-560888.0,-445046.5,796.15625,11964,0.01961311475409836,95766.34375,0.0,95766.34375,0.14865212617502266,0.09403155606100677,1.0,388859.1484455704,5.263421297073364
Principal+Interest,1000000,15,30,800000.0,-0.125,-1567510.5697,617106.9669322489,-2382018.7,-1877258.25,-1445801.5,-1128170.0,-908136.8999999999,-5355.125,52841,0.08662459016393442,-69644.875,0.0,-69644.875,0.20138083205760782,0.10708987843197537,1.0,811883.0158908528,6.116747140884399
Interest Only,1000000,20,20,800000.0,0.25,1025578.9922,503247.2041877429,470504.4,651808.5,932822.5,1328795.5,1658096.6,461740.3640625,789544,0.9747456790123457,42009.6359375,71527.42023125,113537.05616875,0.088832155191227,0.0065627773313994275,0.3011,25016.702541014565,6.8962929248809814
Principal+Interest,1000000,20,20,800000.0,0.25,-863791.3555,326208.92890548793,-1281184.5,-1041254.25,-816760.0,-639427.0,-506519.39999999997,200000.0,810000,1.0,0.0,0.0,0.0,nan,nan,0.9999,576778.1722894812,7.697587013244629
Interest Only,1000000,20,25,800000.0,0.0625,-225939.163,108998.92613453162,-360423.6,-276327.0,-202939.0,-150187.75,-114478.2,318196.875,598915,0.7394012345679012,35553.125,0.0,35553.125,nan,nan,1.0,271155.9320109548,7.605633974075317
Principal+Interest,1000000,20,25,800000.0,0.0625,-1994561.5636,804346.9964925221,-3050583.5,-2400468.75,-1834885.5,-1423568.75,-1134994.2,47211.5625,765385,0.9449197530864197,2788.4375,0.0,2788.4375,nan,nan,1.0,954657.9491667094,7.137755870819092
Interest Only,1000000,20,30,800000.0,-0.125,-1453043.0173,654184.3136186572,-2300524.9,-1751801.5,-1318826.5,-990718.75,-776427.7,20633.234375,47064,0.058103703703703706,183116.765625,0.0,183116.765625,0.14317817253767307,0.09123463834118106,1.0,626927.9095711908,7.647822141647339
Principal+Interest,1000000,20,30,800000.0,-0.125,-2801547.5135,1334481.350294172,-4469252.0,-3396612.75,-2522285.5,-1875095.0,-1456140.5999999999,-22454.5,189636,0.23411851851851853,-77545.5,0.0,-77545.5,0.18132637290241949,0.10409296883811403,1.0,1222703.079020482,7.774065017700195
Interest Only,1000000,25,25,800000.0,0.0625,-450102.1045,248692.31607207068,-765830.6,-556239.25,-392933.0,-279395.75,-205641.8,491293.159375,766922,0.7593287128712871,44644.340625,0.0,44644.340625,nan,nan,1.0,371889.02115451475,10.576764822006226
Principal+Interest,1000000,25,25,800000.0,0.0625,-3497453.1802,1696129.4261479974,-5652886.1,-4253514.5,-3112395.5,-2327050.25,-1798072.9,58813.25,951012,0.9415960396039604,3686.75,0.0,3686.75,nan,nan,1.0,1352771.1313724418,9.940179824829102
Interest Only,1000000,25,30,800000.0,-0.125,-2527945.9233,1292358.616605762,-4092192.0999999996,-3028179.75,-2208616.5,-1672803.5,-1312707.3999999994,110375.821875,169447,0.16776930693069306,238061.678125,0.0,238061.678125,0.13791732891198705,0.09017174898155766,1.0,952167.1361417471,10.11312198638916
Principal+Interest,1000000,25,30,800000.0,-0.125,-4915284.6956,2631130.537926647,-8292421.0,-6054840.75,-4313078.5,-3109543.25,-2300433.6,-46392.25,381138,0.3773643564356436,-78607.75,0.0,-78607.75,0.1685894120778797,0.10319707740227746,1.0,1788891.6844865577,9.560051918029785
Interest Only,1000000,30,30,800000.0,-0.125,-4157031.6218,2442897.2737869327,-7136680.1,-5046245.5,-3509509.0,-2530646.0,-1925509.4,274154.946875,348246,0.28780661157024795,256470.053125,0.0,256470.053125,0.13229462120958257,0.08980143317707978,1.0,1335385.6735982455,11.353446960449219
Principal+Interest,1000000,30,30,800000.0,-0.125,-8063984.1058,4910530.168095943,-13921520.0,-9913814.5,-6845560.5,-4773557.0,-3505031.1999999993,-70619.125,574953,0.47516776859504134,-79380.875,0.0,-79380.875,0.15758170787512027,0.10295511905754284,1.0,2433671.7767082993,11.681504011154175
Interest Only,1100000,10,10,880000.0,0.6590909090909092,1451836.6724,581100.0563654356,825722.6,1040773.75,1342437.5,1750835.75,2200325.5000000005,366860.80781250005,409993,0.9999829268292683,14.192187500000003,161701.51534375,161715.70753125,0.10773308083657773,0.017515102710807362,0.1752,19747.195985027884,3.2699148654937744
Principal+Interest,1100000,10,10,880000.0,0.6590909090909092,927189.6534,447056.279977459,444406.10000000003,606205.0,848005.0,1148175.0,1515879.9000000001,290000.00000000006,410000,1.0,0.0,46020.15225,46020.15225,0.05311997001429747,0.0027488462010494263,0.5203,93987.85715134488,3.6341757774353027
Interest Only,1100000,10,15,880000.0,0.48863636363636365,1055090.3404,412834.37590800173,606725.0,759783.5,981612.0,1272847.75,1598726.2000000002,291862.9625,409994,0.9999853658536585,12.0375,57634.78405,57646.82155,0.09974486764041268,0.01236861288876856,0.2126,18207.589027433234,2.9562408924102783
Principal+Interest,1100000,10,15,880000.0,0.48863636363636365,523114.8051,293061.3362946719,207975.6,316233.0,468828.5,669565.25,905172.0000000003,215000.0,410000,1.0,0.0,5657.38395,5657.38395,0.02089250396416098,-0.011056144047365324,0.7258,129419.57111529591,3.0094969272613525
Interest Only,1100000,10,20,880000.0,0.31818181818181823,640862.6177,251608.2305428951,363116.0,459756.5,597959.0,773392.75,969215.1000000001,216871.74687500004,409997,0.9999926829268293,3.253125,5323.8139125,5327.0670375,0.08722637734206029,0.002764163493482963,0.3184,21778.284725333913,2.992954969406128
Principal+Interest,1100000,10,20,880000.0,0.31818181818181823,118736.9296,143942.27435635554,-31617.7,19378.25,91217.0,189191.5,304235.2,140000.00000000003,410000,1.0,0.0,34.51115,34.51115,-0.08218447552529784,-0.06930763658842132,0.9607,206887.18741913163,3.4478940963745117
Interest Only,1100000,10,25,880000.0,0.1477272727272727,231654.2084,92155.49532153558,132978.5,166179.75,214969.0,278245.25,351720.70000000007,141873.94375,409998,0.9999951219512195,1.05625,0.0,1.05625,0.05947248949059736,-0.02733968657367125,0.7321,41604.77755426515,3.1069560050964355
Principal+Interest,1100000,10,25,880000.0,0.1477272727272727,-290416.341,64307.49015621071,-375468.5,-327708.5,-283072.5,-244680.75,-214561.5,65000.0,410000,1.0,0.0,0.0,0.0,nan,nan,1.0,327929.88694212545,3.3403069972991943
Interest Only,1100000,10,30,880000.0,-0.022727272727272707,-267837.5515,82027.3232809959,-374301.7,-311874.5,-254575.5,-209498.5,-176948.9,14.553125,10043,0.02449512195121951,66860.446875,0.0,66860.446875,0.29623620362289427,1.5189055855888105,1.0,167440.00105271302,3.2392361164093018
Principal+Interest,1100000,10,30,880000.0,-0.022727272727272707,-682686.2773,192807.74603058185,-933787.9,-791735.75,-655361.0,-544463.5,-459043.0,-786.2749999999999,41451,0.1011,-9213.724999999999,0.0,-9213.724999999999,0.42337429237670365,1.5499999999998093,1.0,447155.92489959375,3.4718639850616455
Interest Only,1100000,15,15,880000.0,0.48863636363636365,1686915.6932,814982.7495228329,835448.6,1107842.0,1514737.0,2075568.5,2769081.0000000005,490628.1484375,608499,0.9975393442622951,3434.3515625,233450.82153125,236885.17309375,0.10491205335728959,0.016339226328321077,0.1422,14431.311765487353,4.420344829559326
Principal+Interest,1100000,15,15,880000.0,0.48863636363636365,615970.5358,522804.1121274849,102210.3,258662.5,497217.0,843384.75,1267721.5000000005,322455.3875,609959,0.9999327868852459,44.6125,28712.333,28756.9455,0.02736597479812297,-0.007297753058203571,0.6983,156281.38936028333,4.906516075134277
Interest Only,1100000,15,20,880000.0,0.31818181818181823,1012849.7905,484482.5383799508,502276.10000000003,664627.5,912698.0,1248774.0,1640190.5,379041.1421875,608634,0.9977606557377049,2521.3578125,53243.38758125,55764.74539375,0.09322396180306725,0.008387146969121684,0.2468,19903.63944809613,5.021093130111694
Principal+Interest,1100000,15,20,880000.0,0.31818181818181823,-51482.5802,232824.01089182863,-285853.7,-197219.5,-91660.0,47148.75,223629.30000000002,209997.55000000002,609996,0.9999934426229509,2.4500000000000006,546.6364,549.0864,nan,nan,0.9726,304751.5361374517,4.999348878860474
Interest Only,1100000,15,25,880000.0,0.1477272727272727,332439.3441,156720.60260919147,165107.4,219663.25,301273.0,408049.0,545978.7000000001,267168.721875,608668,0.997816393442623,1893.778125,98.93438125,1992.71250625,0.06461656529907445,-0.017097562412814127,0.7342,57948.89799756642,5.18995475769043
Principal+Interest,1100000,15,25,880000.0,0.1477272727272727,-723836.1288,213968.73881484373,-1002614.0,-837073.0,-691789.0,-570814.5,-484936.3,97500.0,610000,1.0,0.0,0.0,0.0,nan,nan,1.0,528243.182471304,5.25753116607666
Interest Only,1100000,15,30,880000.0,-0.022727272727272707,-595603.7178,204892.9693065916,-855448.5,-707427.0,-559757.0,-448673.5,-371295.19999999995,5749.14375,21517,0.03527377049180328,150813.35625,0.0,150813.35625,0.253896895023926,1.5189055855887985,1.0,322804.6075695001,5.062530994415283
Principal+Interest,1100000,15,30,880000.0,-0.022727272727272707,-1372403.3169,501527.476042299,-2016127.2,-1624253.0,-1284510.5,-1018372.5,-829717.3999999998,-4205.674999999999,178227,0.29217540983606555,-10794.324999999999,0.0,-10794.324999999999,0.32565378928511146,1.5499999999999376,1.0,748606.2931888133,5.573216915130615
Interest Only,1100000,20,20,880000.0,0.31818181818181823,1567545.5035,819179.4700320472,704025.4,978309.75,1403881.5,2009745.5,2568787.6,536391.7453125,789301,0.9744456790123457,47358.2546875,201948.73354375,249306.98823125,0.09656544448675364,0.012601615942916977,0.1824,16753.998658960845,6.349694013595581
Principal+Interest,1100000,20,20,880000.0,0.31818181818181823,-315311.4234,385928.0863394483,-721590.4,-534985.0,-352733.0,-147166.5,122175.90000000015,279987.92500000005,809982,0.9999777777777777,12.075000000000003,1493.0524,1505.1274,nan,nan,0.9727,404596.5947731665,7.372928857803345
Interest Only,1100000,20,25,880000.0,0.1477272727272727,474104.7555,211421.05244355244,222947.8,310165.75,443013.5,633908.5,737166.3000000002,398946.3546875,790686,0.9761555555555556,34803.6453125,1734.514975,36538.1602875,0.06702807491546592,-0.008562554289100355,0.6743,64475.85458018467,7.3938281536102295
Principal+Interest,1100000,20,25,880000.0,0.1477272727272727,-1430440.5746,532265.8053994038,-2108947.5,-1692996.75,-1334101.5,-1059935.75,-865438.7999999999,130000.0,810000,1.0,0.0,0.0,0.0,nan,nan,1.0,771495.0115764516,6.88231086730957
Interest Only,1100000,20,30,880000.0,-0.022727272727272707,-1103666.1058,417504.920234203,-1638097.5,-1290664.75,-1011747.5,-822009.0,-683420.1999999998,70003.934375,119237,0.14720617283950618,213746.065625,0.0,213746.065625,0.22205396789816656,1.518905585588802,1.0,526519.9465593903,7.370674133300781
Principal+Interest,1100000,20,30,880000.0,-0.022727272727272707,-2496730.9315,1085971.8794732727,-3904200.9,-3018053.0,-2277049.0,-1726712.25,-1370269.0999999999,-8789.074999999999,361563,0.4463740740740741,-11210.925,0.0,-11210.925,0.2729668300434023,1.549999999999934,1.0,1126336.4472903826,7.309480905532837
Interest Only,1100000,25,25,880000.0,0.1477272727272727,611406.1794,246373.6110386862,320782.5,461296.5,635868.0,708924.0,819799.3,484120.8625,936619,0.9273455445544554,151816.6375,8777.2072625,160593.8447625,0.06449364005740144,-0.002553997856291401,0.5695,59459.21464318068,9.41633677482605
Principal+Interest,1100000,25,25,880000.0,0.1477272727272727,-2576354.8696,1131452.6356912886,-4008739.3,-3100527.75,-2346334.0,-1789444.5,-1410414.1999999997,162500.0,1010000,1.0,0.0,0.0,0.0,nan,nan,1.0,1076155.6648150648,9.318746089935303
Interest Only,1100000,25,30,880000.0,-0.022727272727272707,-1861095.1172,869636.2430708082,-2942925.0999999996,-2216996.5,-1657525.5,-1266691.0,-1026053.9999999999,218996.69375,298817,0.2958584158415842,229440.80625,0.0,229440.80625,0.19880775295590736,1.518905585588802,1.0,772775.0524731417,8.992581129074097
Principal+Interest,1100000,25,30,880000.0,-0.022727272727272707,-4334436.3507,2243020.4689157982,-7087307.5,-5260187.0,-3828974.0,-2820243.0,-2156334.0,-13635.049999999997,555402,0.5499029702970297,-11364.949999999999,0.0,-11364.949999999999,0.24004117333983666,1.5499999999998422,1.0,1613302.8310482728,9.80713701248169
Interest Only,1100000,30,30,880000.0,-0.022727272727272707,-3075674.1153,1744160.7453936345,-5180550.3,-3712592.5,-2660184.5,-1923688.75,-1463110.2,421534.284375,499678,0.4129570247933884,229090.715625,0.0,229090.715625,0.18276104067878363,1.5189055855888047,1.0,1072088.262053785,11.149735927581787
Principal+Interest,1100000,30,30,880000.0,-0.022727272727272707,-7249070.2248,4159624.429398386,-12363873.5,-8985444.25,-6252190.0,-4413738.25,-3249793.1999999997,-18626.899999999998,755076,0.6240297520661157,-11373.099999999999,0.0,-11373.099999999999,0.21704997108864865,1.5499999999999785,1.0,2223114.2814001767,11.32582402229309
Interest Only,1200000,10,10,960000.0,0.6875,1664080.3775,649050.2381900997,953990.6,1201605.75,1549110.0,2005279.5,2519029.8,406873.8,409999,0.9999975609756098,1.2,202926.33675,202927.53675,0.10958402238627118,0.01897115767011126,0.163,20074.052507920445,3.2088959217071533
Principal+Interest,1200000,10,10,960000.0,0.6875,1136917.6163,537271.8698432939,560719.8,759003.25,1038195.5,1402206.5,1830008.3000000003,330000.0,410000,1.0,0.0,73724.8403,73724.8403,0.06254466847787099,0.006550299085142708,0.4577,85313.78029064059,2.9889700412750244
Interest Only,1200000,10,15,960000.0,0.53125,1248215.5411,486601.54755484755,716838.8,902768.5,1160834.0,1500410.75,1879397.5000000002,331873.9875,409999,0.9999975609756098,1.0125,84279.9488,84280.9613,0.10080288009902527,0.014411395854019071,0.1964,19552.7625371623,3.18302321434021
Principal+Interest,1200000,10,15,960000.0,0.53125,730621.4596,375561.9200903352,329252.60000000003,465068.0,660711.5,922001.0,1214997.4000000001,255000.0,410000,1.0,0.0,16007.7128,16007.7128,0.03885151595122416,-0.0030838921227672733,0.6195,110336.60691283102,3.069650888442993
Interest Only,1200000,10,20,960000.0,0.375,849426.8451,331604.9154798908,484672.9,615562.25,793108.5,1018344.0,1290060.6,256875.0,410000,1.0,0.0,17309.97045,17309.97045,0.09183867638766174,0.007965848943376486,0.2519,20508.96916766321,2.98097825050354
Principal+Interest,1200000,10,20,960000.0,0.375,322409.8735,221768.6116089317,90048.2,167079.25,280355.0,427321.25,609983.9,180000.0,410000,1.0,0.0,614.7671,614.7671,-0.01077902785740903,-0.025485538377717942,0.8551,165719.24208680997,3.063709020614624
Interest Only,1200000,10,25,960000.0,0.21875,441176.2273,174443.26394678437,252348.90000000002,317529.5,408138.0,530127.75,665717.0,181865.2078125,409993,0.9999829268292683,9.7921875,247.54149375,257.33368125,0.07711888889766016,-0.006236001183559603,0.4541,27884.77099391534,3.3369579315185547
Principal+Interest,1200000,10,25,960000.0,0.21875,-83422.9343,79706.22632147394,-171683.8,-135035.0,-92502.0,-42642.25,14333.600000000013,105000.0,410000,1.0,0.0,0.0,0.0,nan,nan,0.9986,269261.6640786333,3.1464619636535645
Interest Only,1200000,10,30,960000.0,0.0625,30869.3526,12239.415179724374,17641.7,22203.5,28651.5,37043.25,46808.0,106867.4109375,409990,0.9999756097560976,7.5890625,0.0,7.5890625,-0.06429785057697124,-0.24292429942392213,1.0,91875.41524269566,3.043973207473755
Principal+Interest,1200000,10,30,960000.0,0.0625,-491389.9361,120672.995003311,-651513.5,-560317.5,-474591.5,-404650.0,-351582.6,30000.0,410000,1.0,0.0,0.0,0.0,nan,nan,1.0,392766.20894508075,3.1100900173187256
Interest Only,1200000,15,15,960000.0,0.53125,2011378.6279,984221.2107530121,988507.8,1322349.0,1816723.5,2460545.75,3270395.8000000007,550423.3453125,608529,0.9975885245901639,3639.1546875,316944.04021875,320583.19490625,0.10653426286314716,0.018084844103056552,0.1292,15041.980171596206,5.035952091217041
Principal+Interest,1200000,15,15,960000.0,0.53125,954849.1833,686056.1434994029,264888.9,474039.25,802530.5,1262763.0,1841030.7000000004,382341.2625,609883,0.9998081967213115,158.7375,68960.30005,69119.03755,0.04755443083698929,0.0012208078084430252,0.5618,121698.11158974098,4.792831897735596
Interest Only,1200000,15,20,960000.0,0.375,1337999.5985,648154.4453386589,662275.4,880725.75,1208286.0,1647994.0,2188124.9000000004,438595.4484375,608555,0.9976311475409836,2967.0515625,111837.06080625,114804.11236875,0.09732288945188294,0.01247722651049532,0.1934,18177.451652369044,4.786165952682495
Principal+Interest,1200000,15,20,960000.0,0.375,288681.1202,379563.8130001875,-76856.0,37780.0,202080.0,439346.25,754279.9,269965.575,609961,0.9999360655737705,34.425,5673.6452,5708.0702,-0.01333155743399228,-0.02723471071628092,0.855,218836.82169645184,4.916896104812622
Interest Only,1200000,15,25,960000.0,0.21875,667640.4175,318202.5896752391,334691.6,439955.75,602018.5,817959.75,1086123.5,326679.9515625,608571,0.9976573770491803,2382.5484375,7610.08240625,9992.63084375,0.08097680360508908,9.813782735657028e-05,0.4045,31567.813635551967,4.579296827316284
Principal+Interest,1200000,15,25,960000.0,0.21875,-384634.3321,146346.2866030972,-566793.9,-467207.75,-375852.0,-293946.25,-219649.7,157500.0,610000,1.0,0.0,0.0,0.0,nan,nan,0.9999,417637.5837443566,5.307929992675781
Interest Only,1200000,15,30,960000.0,0.0625,-44.1973,1077.6595879921772,63.0,88.0,122.0,168.0,215.0,216400.33125,609726,0.9995508196721311,162.16875,0.0,162.16875,nan,nan,1.0,153499.83367312147,4.585715055465698
Principal+Interest,1200000,15,30,960000.0,0.0625,-1055346.728,347154.7145113843,-1511051.6,-1240525.5,-1000596.0,-806766.75,-670500.6,45000.0,610000,1.0,0.0,0.0,0.0,nan,nan,1.0,644299.3488978955,5.310180187225342
Interest Only,1200000,20,20,960000.0,0.375,2104135.7062,1131288.857781426,933247.2000000001,1301725.0,1865902.5,2678697.5,3465164.000000001,611588.0859375,789379,0.974541975308642,52161.9140625,359413.49928125,411575.41334375,0.10093818990689085,0.01596572811171937,0.1314,13272.651467565836,6.04050612449646
Principal+Interest,1200000,20,20,960000.0,0.375,243411.9932,644735.3823598992,-338810.8,-159349.5,92171.5,477169.0,996170.5,359442.9,809452,0.9993234567901235,557.1,21475.35875,22032.45875,-0.015222911134156525,-0.028648871373610385,0.8384,264791.4714171546,6.93169903755188
Interest Only,1200000,20,25,960000.0,0.21875,1007015.5318,499107.3400669542,456871.80000000005,638599.75,912496.0,1301586.0,1632833.1000000003,472536.628125,790094,0.9754246913580247,41213.371875,49534.88105625,90748.25293125,0.0841354521864881,0.005489210094279606,0.3311,29834.06478446516,6.470895767211914
Principal+Interest,1200000,20,25,960000.0,0.21875,-868762.6778,324343.64228042046,-1281496.4,-1039767.75,-824147.5,-645151.0,-512534.1999999999,210000.0,810000,1.0,0.0,0.0,0.0,nan,nan,0.9999,588189.7324655943,7.306450128555298
Interest Only,1200000,20,30,960000.0,0.0625,-262727.9176,124624.25182355427,-421107.9,-319202.0,-237100.0,-175357.25,-136302.59999999998,321953.15625,586453,0.724016049382716,41796.84375,0.0,41796.84375,nan,nan,1.0,294224.0265681712,6.67953085899353
Principal+Interest,1200000,20,30,960000.0,0.0625,-2017457.368,836947.017716848,-3068389.5,-2406835.25,-1861240.5,-1431264.0,-1144020.3,56025.675,757009,0.934579012345679,3974.325,0.0,3974.325,nan,nan,1.0,973693.8107670101,7.294742107391357
Interest Only,1200000,25,25,960000.0,0.21875,1450566.5406,722017.9958612075,669194.6,980127.75,1390643.0,1714589.0,2271294.0,529635.5859375,922781,0.9136445544554456,206301.9140625,169303.00250625,375604.91656875,0.0851516367632823,0.009791616569744255,0.2316,22596.111654907952,8.73218321800232
Principal+Interest,1200000,25,25,960000.0,0.21875,-1666412.813,717256.7293717167,-2580240.3,-2008706.0,-1531222.5,-1166425.5,-919194.7,262500.0,1010000,1.0,0.0,0.0,0.0,nan,nan,0.9999,802346.0579842023,9.891579866409302
Interest Only,1200000,25,30,960000.0,0.0625,-517867.1704,281785.2872998164,-864829.7,-639680.5,-454474.5,-325203.0,-238981.19999999998,496232.68125,752875,0.745420792079208,52204.81875,0.0,52204.81875,nan,nan,1.0,402912.9016524051,9.35202407836914
Principal+Interest,1200000,25,30,960000.0,0.0625,-3563074.999,1708793.787826378,-5783737.6,-4340905.25,-3167706.5,-2387311.5,-1827556.7999999998,69790.425,940539,0.9312267326732673,5209.575,0.0,5209.575,nan,nan,1.0,1385255.8690051087,9.532955884933472
Interest Only,1200000,30,30,960000.0,0.0625,-772104.7852,494144.61082566535,-1376378.4,-961596.0,-651821.0,-440898.5,-306825.0,723573.571875,969057,0.8008735537190083,47051.428125,0.0,47051.428125,nan,nan,1.0,479644.678848443,11.249475955963135
Principal+Interest,1200000,30,30,960000.0,0.0625,-5983995.7114,3376244.56618188,-10089905.7,-7273009.25,-5167987.0,-3716697.5,-2778041.1999999997,85408.35,1148778,0.949403305785124,4591.65,0.0,4591.65,nan,nan,1.0,1889809.6956817212,11.602425813674927
Interest Only,1300000,10,10,1040000.0,0.7115384615384616,1868232.6763,735890.3944007502,1069273.9000000001,1350120.5,1745434.5,2234486.0,2815353.3000000003,446821.9640625,409981,0.9999536585365854,53.0359375,242798.46566875,242851.50160625,0.11051976377248063,0.019980069913494658,0.1554,21249.268935184657,3.1323812007904053
Principal+Interest,1300000,10,10,1040000.0,0.7115384615384616,1342911.0388,620737.2733324007,682215.4,900279.0,1232837.5,1660047.75,2148444.8,369999.075,409999,0.9999975609756098,0.925,104599.3163,104600.2413,0.0693970849993164,0.009305129616525631,0.412,81108.60803399283,7.416734933853149
Interest Only,1300000,10,15,1040000.0,0.5673076923076923,1455731.0295,572429.0028964077,835664.1,1043869.75,1350932.0,1756021.5,2206811.5000000005,371873.8875,409999,0.9999975609756098,1.1125,119876.9115,119878.024,0.1032136201029652,0.01633822098254134,0.1857,20411.090661070637,3.646644115447998
Principal+Interest,1300000,10,15,1040000.0,0.5673076923076923,928371.6221,454865.970819947,441335.60000000003,610182.25,843058.5,1149687.0,1516332.8000000003,295000.0,410000,1.0,0.0,31021.5445,31021.5445,0.0498190783153194,0.0017530370085077074,0.5407,99855.96945449704,3.4590489864349365
Interest Only,1300000,10,20,1040000.0,0.42307692307692313,1049675.9471,407623.5883678827,607619.3,760883.0,978382.5,1259197.0,1585420.5,296873.15,409998,0.9999951219512195,1.85,34596.19975,34598.04975,0.09438104545116377,0.011145008320415428,0.2224,20231.21116231973,3.179124355316162
Principal+Interest,1300000,10,20,1040000.0,0.42307692307692313,527233.5232,297124.33222463634,211970.7,320413.5,470657.5,671611.0,908254.7000000001,220000.00000000006,410000,1.0,0.0,3262.4891,3262.4891,0.01887978260209522,-0.011346281425962279,0.7373,135481.38239294928,3.1746950149536133
Interest Only,1300000,10,25,1040000.0,0.27884615384615385,648582.6326,256834.68849614126,372537.1,466003.75,600939.0,779840.75,984410.2,221864.49375,409993,0.9999829268292683,10.50625,2807.228875,2817.735125,0.08428712190746745,0.0024626973678452124,0.3342,23855.2866305766,3.4143338203430176
