,,,,,,,,,,,,,,,
,Paths,,,,,,,,,,,,,,
,1000,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Max,FORMULA: =MAX(C13:C112),FORMULA: =MAX(D13:D112),,,,,,,,,,,,
,Min,FORMULA: =MIN(C13:C112),FORMULA: =MIN(D13:D112),,,,,,,,,,,,
,Average,FORMULA: =AVERAGE(C13:C112),FORMULA: =AVERAGE(D13:D112),,,,,,,,,,,,
,Median,FORMULA: =MEDIAN(C13:C112),FORMULA: =MEDIAN(D13:D112),,,,,,,,,,,,
,Count neg,"FORMULA: =COUNTIFS(C13:C112,""<""&0)","FORMULA: =COUNTIFS(D13:D112,""<""&0)",,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Parameter,LMI Payment,30Y Surplus,,,,,,,,,,,,
,Input,FORMULA: =Core!AG91,FORMULA: =Core!Y9,,,,,,,,,,,,
,,2460.2999343763804,-2460.2999343763804,,,,,,,,,,,,
,,0,735492.7851946002,,,,,,,,,,,,
,,20158.092624226352,-20158.092624226352,,,,,,,,,,,,
,,0,731985.4943152801,,,,,,,,,,,,
,,0,3314133.327774179,,,,,,,,,,,,
,,483571.9548147158,-483571.9548147158,,,,,,,,,,,,
,,0,1458529.678354973,,,,,,,,,,,,
,,445309.483616899,-445309.483616899,,,,,,,,,,,,
,,13639.35669172497,-13639.35669172497,,,,,,,,,,,,
,,259666.29929554358,-259666.29929554358,,,,,,,,,,,,
,,0,646939.3200086616,,,,,,,,,,,,
,,0,883445.718881466,,,,,,,,,,,,
,,0,131893.97238244512,,,,,,,,,,,,
,,0,225227.70224274136,,,,,,,,,,,,
,,0,761710.8368066642,,,,,,,,,,,,
,,0,286871.66204753146,,,,,,,,,,,,
,,174212.88140617334,-174212.88140617334,,,,,,,,,,,,
,,0,362886.32587902294,,,,,,,,,,,,
,,153630.50492346357,-153630.50492346357,,,,,,,,,,,,
,,0,667665.047540725,,,,,,,,,,,,
,,0,120475.02805223293,,,,,,,,,,,,
,,94290.73248435499,-94290.73248435499,,,,,,,,,,,,
,,0,1300687.3738473966,,,,,,,,,,,,
,,123590.6791909812,-123590.6791909812,,,,,,,,,,,,
,,0,339459.1257576968,,,,,,,,,,,,
,,0,119005.65097887791,,,,,,,,,,,,
,,120712.43386789528,-120712.43386789528,,,,,,,,,,,,
,,0,1870560.992675731,,,,,,,,,,,,
,,0,393007.4519006086,,,,,,,,,,,,
,,0,822887.806259396,,,,,,,,,,,,
,,0,1313064.8156909598,,,,,,,,,,,,
,,0,461363.66885775654,,,,,,,,,,,,
,,387162.7570548899,-387162.7570548899,,,,,,,,,,,,
,,0,243122.59467763966,,,,,,,,,,,,
,,0,3085481.67039942,,,,,,,,,,,,
,,623708.2420493478,-623708.2420493478,,,,,,,,,,,,
,,15440.287334191846,-15440.287334191846,,,,,,,,,,,,
,,0,5569168.008173793,,,,,,,,,,,,
,,0,1366433.5694255955,,,,,,,,,,,,
,,0,693814.0521768976,,,,,,,,,,,,
,,0,39378.9872553125,,,,,,,,,,,,
,,0,1724946.9860675256,,,,,,,,,,,,
,,0,25967.68317385437,,,,,,,,,,,,
,,0,2645324.4028263516,,,,,,,,,,,,
,,166775.76254310715,-166775.76254310715,,,,,,,,,,,,
,,93079.75882773299,-93079.75882773299,,,,,,,,,,,,
,,0,3812833.3776755724,,,,,,,,,,,,
,,0,355409.5538793497,,,,,,,,,,,,
,,0,81218.72084373352,,,,,,,,,,,,
,,191028.19086955744,-191028.19086955744,,,,,,,,,,,,
,,0,125949.25614239718,,,,,,,,,,,,
,,262935.31426494045,-262935.31426494045,,,,,,,,,,,,
,,0,636606.7706535403,,,,,,,,,,,,
,,0,32551.348419484217,,,,,,,,,,,,
,,0,929072.8445815088,,,,,,,,,,,,
,,0,869037.0866769175,,,,,,,,,,,,
,,0,1294406.170546607,,,,,,,,,,,,
,,379324.0104611872,-379324.0104611872,,,,,,,,,,,,
,,0,1100877.4466924989,,,,,,,,,,,,
,,195380.80167090625,-195380.80167090625,,,,,,,,,,,,
,,0,409866.7608828661,,,,,,,,,,,,
,,0,684340.9089995786,,,,,,,,,,,,
,,0,151101.48618109687,,,,,,,,,,,,
,,0,2038779.1930494998,,,,,,,,,,,,
,,0,5304317.669723593,,,,,,,,,,,,
,,82164.61309522309,-82164.61309522309,,,,,,,,,,,,
,,0,10220.19323753193,,,,,,,,,,,,
,,0,494994.71937748976,,,,,,,,,,,,
,,0,1602205.9418747514,,,,,,,,,,,,
,,607962.3932107129,-607962.3932107129,,,,,,,,,,,,
,,0,112281.87479477434,,,,,,,,,,,,
,,0,431972.12808581116,,,,,,,,,,,,
,,0,1385371.8924648496,,,,,,,,,,,,
,,0,352390.29956603656,,,,,,,,,,,,
,,411790.33343735884,-411790.33343735884,,,,,,,,,,,,
,,0,2516414.8082943754,,,,,,,,,,,,
,,29423.396708825603,-29423.396708825603,,,,,,,,,,,,
,,0,699797.3419563738,,,,,,,,,,,,
,,0,206893.78795538214,,,,,,,,,,,,
,,0,20103.282816608436,,,,,,,,,,,,
,,0,464403.395724901,,,,,,,,,,,,
,,35128.86539898557,-35128.86539898557,,,,,,,,,,,,
,,0,488481.261688652,,,,,,,,,,,,
,,0,1990981.2194390302,,,,,,,,,,,,
