loan_type,house_value,loan_duration,annuity_duration,loan_amount,reinvest_fraction,mean_reinvestment,std_reinvestment,p10_reinvestment,p25_reinvestment,p50_reinvestment,p75_reinvestment,p90_reinvestment,mean_deficit,total_holiday_quarters,pct_quarters_holiday,mean_funder_earned,mean_funder_profit_share,mean_net_position,mean_cagr,xirr,prob_insurance_payout,mean_insurance_payout_npv,simulation_time_sec
Interest Only,1000000,10,10,800000.0,0.8125,-14092017.13500858,527518.3143073274,-14563123.461355044,-14281850.845030539,-13979923.51365979,-13745335.95109513,-13623479.193074182,444848.814375,26440.0,0.661,0.0,0.0,0.0,nan,,1.0,11191324.967369508,0.005898952484130859
Principal+Interest,1000000,10,10,800000.0,0.8125,-18330830.1691095,900842.9264420676,-19421833.800164934,-18772165.567849647,-18176915.1764379,-17725247.85749758,-17347624.67994518,419157.69625,29977.0,0.749425,0.0,0.0,0.0,nan,,1.0,14296008.754398417,0.005920886993408203
Interest Only,1000000,10,15,800000.0,0.71875,-14668672.701365283,504213.618602816,-15080892.003406368,-14835992.444078978,-14560351.495867947,-14349157.60927627,-14235829.182529384,398464.340625,26300.0,0.6575,0.0,0.0,0.0,nan,,1.0,11526817.93626726,0.0065670013427734375
Principal+Interest,1000000,10,15,800000.0,0.71875,-18934138.132998846,882853.7172131703,-19993296.509947695,-19363838.23216545,-18784477.458972543,-18338353.015381232,-17977146.06700775,369697.686875,29755.0,0.743875,0.0,0.0,0.0,nan,,1.0,14648875.704484852,0.006192922592163086
Interest Only,1000000,10,20,800000.0,0.625,-15243393.74765359,484110.71522545017,-15601632.269772187,-15383601.467391226,-15142203.320310995,-14963972.357721897,-14848051.072258344,352417.44625,26205.0,0.655125,0.0,0.0,0.0,nan,,1.0,11861134.106587034,0.0078012943267822266
Principal+Interest,1000000,10,20,800000.0,0.625,-19531993.40280457,865937.5698790972,-20548866.673845053,-19951157.18873858,-19394374.975503415,-18948425.56303495,-18606711.5564082,320510.8115625,29517.0,0.737925,0.0,0.0,0.0,nan,,1.0,14997925.794688676,0.007870912551879883
Interest Only,1000000,10,25,800000.0,0.53125,-15815701.297422932,462209.4995814325,-16126454.51715753,-15926129.314944059,-15718118.417161372,-15562872.117735682,-15460902.251956867,306641.7925,26118.0,0.65295,0.0,0.0,0.0,nan,,1.0,12193871.631124806,0.0073239803314208984
Principal+Interest,1000000,10,25,800000.0,0.53125,-20125784.1638948,844795.9066955781,-21101844.66866931,-20532298.791716926,-19991300.76724025,-19554081.28110933,-19217043.749559935,271829.64374999993,29276.0,0.7319,0.0,0.0,0.0,nan,,1.0,15344353.37534844,0.007098197937011719
Interest Only,1000000,10,30,800000.0,0.4375,-16385851.217254184,442282.7319777079,-16659939.572866635,-16467632.352429274,-16290370.050988521,-16159204.57461965,-16073330.391034435,261144.314375,26026.0,0.65065,0.0,0.0,0.0,nan,,1.0,12525224.17050177,0.00838327407836914
Principal+Interest,1000000,10,30,800000.0,0.4375,-20716286.272194058,822913.791008631,-21646693.73418354,-21104409.6374476,-20585334.64595712,-20169764.2680283,-19833718.048943035,223575.5715625,29081.0,0.727025,0.0,0.0,0.0,nan,,1.0,15688672.251271887,0.007361650466918945
Interest Only,1000000,15,15,800000.0,0.71875,-59053053.265744194,1979242.1659074093,-60443959.389957085,-59421680.526182905,-58625137.09980421,-58009013.85464953,-57580909.177608036,675736.681875,46122.0,0.7687,0.0,0.0,0.0,nan,,1.0,38147372.3200712,0.008881807327270508
Principal+Interest,1000000,15,15,800000.0,0.71875,-68879808.62667045,2707083.286058726,-71567768.32073176,-69892622.25072837,-68430780.01626804,-67188027.1961586,-66293998.475713715,570368.6871875,48005.0,0.8000833333333334,0.0,0.0,0.0,nan,,1.0,44296992.16402574,0.009825944900512695
Interest Only,1000000,15,20,800000.0,0.625,-60725134.44673127,1940325.1795016234,-62090300.17130132,-61007315.45948301,-60317358.720850885,-59752745.42775993,-59373465.93189417,602826.4946875,46066.0,0.7677666666666667,0.0,0.0,0.0,nan,,1.0,39111542.53939621,0.010442018508911133
Principal+Interest,1000000,15,20,800000.0,0.625,-70594305.47810109,2664325.0563435666,-73129884.4914299,-71537773.30273813,-70153852.08254465,-68967984.2107495,-68107776.05616087,495700.9565625,47879.0,0.7979833333333334,0.0,0.0,0.0,nan,,1.0,45286882.171610914,0.009860754013061523
Interest Only,1000000,15,25,800000.0,0.53125,-62393952.72896489,1911950.353291643,-63618465.988240875,-62584062.41058473,-61998495.020496055,-61496580.5335847,-61166170.11307883,530086.443125,46007.0,0.7667833333333334,0.0,0.0,0.0,nan,,1.0,40073756.31806199,0.010417938232421875
Principal+Interest,1000000,15,25,800000.0,0.53125,-72300957.32493952,2615970.2516113822,-74714147.1526453,-73183099.57571208,-71869396.5277969,-70737431.73240852,-69928434.16201386,421202.9281249999,47749.0,0.7958166666666666,0.0,0.0,0.0,nan,,1.0,46271916.88537859,0.007990121841430664
Interest Only,1000000,15,30,800000.0,0.4375,-64059364.23274553,1893059.1273004243,-65129373.98959917,-64152238.38017119,-63658006.02365857,-63238768.478007056,-62957249.90577836,457501.1515625,45938.0,0.7656333333333334,0.0,0.0,0.0,nan,,1.0,41033912.9132767,0.008090972900390625
Principal+Interest,1000000,15,30,800000.0,0.4375,-73997861.35247657,2567811.972636747,-76278959.45930116,-74809869.97866724,-73574879.18988308,-72508780.97547567,-71719860.68510814,347103.4796875,47640.0,0.794,0.0,0.0,0.0,nan,,1.0,47251037.3951991,0.008349895477294922
Interest Only,1000000,20,20,800000.0,0.625,-208488485.14092532,7585740.87802813,-213434015.11761245,-208807413.5327896,-206759880.46401337,-205050787.63969252,-203888469.44870535,881362.0096875,66004.0,0.82505,0.0,0.0,0.0,nan,,1.0,113966376.55695182,0.010939836502075195
Principal+Interest,1000000,20,20,800000.0,0.625,-232423227.6170141,9178218.045821544,-239563452.9915877,-234479237.20426846,-230575412.04852763,-227426520.48263934,-225232731.69171575,676122.1675,67263.0,0.8407875,0.0,0.0,0.0,nan,,1.0,126852293.56409383,0.011262178421020508
Interest Only,1000000,20,25,800000.0,0.53125,-213376634.76788542,7590483.752843301,-218098196.87697995,-213371493.28134993,-211627003.94959986,-210128576.229407,-209123678.80033216,781344.915,65949.0,0.8243625,0.0,0.0,0.0,nan,,1.0,116525765.83668154,0.012774944305419922
Principal+Interest,1000000,20,25,800000.0,0.53125,-237393128.61619154,9124337.995555548,-244323447.76351032,-239307249.66875815,-235535716.8981099,-232606048.7465282,-230504301.6102232,574856.3165624999,67160.0,0.8395,0.0,0.0,0.0,nan,,1.0,129455398.46838664,0.011198997497558594
Interest Only,1000000,20,30,800000.0,0.4375,-218250087.62275293,7605515.1973068975,-222419191.86313143,-217953965.97985047,-216485510.10112292,-215209642.49197865,-214367462.57092646,681525.581875,65902.0,0.823775,0.0,0.0,0.0,nan,,1.0,119077281.66666988,0.01161503791809082
Principal+Interest,1000000,20,30,800000.0,0.4375,-242337024.44409832,9079588.700345779,-248945324.51270756,-243955640.01525286,-240525489.7362261,-237688848.2128114,-235742448.5410885,473936.8278125,67096.0,0.8387,0.0,0.0,0.0,nan,,1.0,132044569.77746478,0.010307073593139648
Interest Only,1000000,25,25,800000.0,0.53125,-676937427.5216336,26943964.765592825,-692392502.0176283,-675644646.8211019,-670466082.5680902,-665871469.852325,-662868756.9845496,1060233.430625,85932.0,0.85932,0.0,0.0,0.0,nan,,1.0,316252315.4435508,0.013365030288696289
Principal+Interest,1000000,25,25,800000.0,0.53125,-737541184.549714,30759840.52378454,-759365585.3540376,-741288587.1653676,-731212281.7143127,-722701480.2387364,-716836100.7078843,730051.1684374999,86856.0,0.86856,0.0,0.0,0.0,nan,,1.0,344349339.1382161,0.013653039932250977
Interest Only,1000000,25,30,800000.0,0.4375,-691217467.8357351,27103209.93965228,-705485988.4107336,-689041677.0681946,-684698541.6260008,-680707487.2225685,-678203971.5196575,933067.339375,85906.0,0.85906,0.0,0.0,0.0,nan,,1.0,322814832.55235523,0.013412952423095703
Principal+Interest,1000000,25,30,800000.0,0.4375,-751976053.700399,30788589.308960836,-771832968.2632017,-755030116.9503369,-745649380.665375,-737691100.1937535,-732194843.4258484,602048.4515625,86786.0,0.86786,0.0,0.0,0.0,nan,,1.0,350983640.98547196,0.014503955841064453
Interest Only,1000000,30,30,800000.0,0.4375,-2091429732.98333,83615869.32757737,-2139630970.5191844,-2082938382.2628078,-2069697783.836194,-2057758189.267187,-2050357733.2139225,1212018.498125,105895.0,0.8824583333333333,0.0,0.0,0.0,nan,,1.0,837543858.2526267,0.017247915267944336
Principal+Interest,1000000,30,30,800000.0,0.4375,-2249404182.8984294,93213415.26007007,-2312765752.4914412,-2254735497.2387476,-2228330125.9891872,-2206163177.3461742,-2190892883.9838943,730540.975625,106659.0,0.888825,0.0,0.0,0.0,nan,,1.0,900567170.051159,0.016084909439086914
Interest Only,1100000,10,10,880000.0,0.8125,-15501218.848509438,580270.1457380601,-16019435.807490548,-15710035.929533591,-15377915.865025762,-15119869.546204643,-14985827.112381596,489333.6958125,26440.0,0.661,0.0,0.0,0.0,nan,,1.0,12310457.464106457,0.005900859832763672
Principal+Interest,1100000,10,10,880000.0,0.8125,-20163913.186020464,990927.2190862726,-21364017.18018143,-20649382.12463461,-19994606.694081668,-19497772.643247344,-19082387.147939697,461073.465875,29977.0,0.749425,0.0,0.0,0.0,nan,,1.0,15725609.629838297,0.0057201385498046875
Interest Only,1100000,10,15,880000.0,0.71875,-16135539.971501807,554634.9804630986,-16588981.203747002,-16319591.68848687,-16016386.645454744,-15784073.370203905,-15659412.100782325,438310.7746875,26300.0,0.6575,0.0,0.0,0.0,nan,,1.0,12679499.729893984,0.006008148193359375
Principal+Interest,1100000,10,15,880000.0,0.71875,-20827551.9462987,971139.0889344861,-21992626.160942465,-21300222.05538199,-20662925.204869792,-20172188.316919353,-19774860.6737085,406667.4555625,29755.0,0.743875,0.0,0.0,0.0,nan,,1.0,16113763.274933316,0.005337953567504883
Interest Only,1100000,10,20,880000.0,0.625,-16767733.122418962,532521.7867479952,-17161795.4967494,-16921961.614130348,-16656423.652342089,-16460369.59349408,-16332856.179484177,387659.190875,26205.0,0.655125,0.0,0.0,0.0,nan,,1.0,13047247.517245743,0.0055081844329833984
Principal+Interest,1100000,10,20,880000.0,0.625,-21485192.743085068,952531.3268670058,-22603753.341229565,-21946272.90761243,-21333812.473053776,-20843268.11933844,-20467382.712049026,352561.89271875,29517.0,0.737925,0.0,0.0,0.0,nan,,1.0,16497718.374157578,0.005724906921386719
Interest Only,1100000,10,25,880000.0,0.53125,-17397271.427165218,508430.4495395764,-17739099.968873285,-17518742.246438462,-17289930.258877516,-17119159.329509247,-17006992.47715256,337305.97175,26118.0,0.65295,0.0,0.0,0.0,nan,,1.0,13413258.794237286,0.006218910217285156
Principal+Interest,1100000,10,25,880000.0,0.53125,-22138362.580284312,929275.4973651338,-23212029.135536235,-22585528.670888625,-21990430.84396427,-21509489.409220267,-21138748.124515958,299012.608125,29276.0,0.7319,0.0,0.0,0.0,nan,,1.0,16878788.712883305,0.005403041839599609
Interest Only,1100000,10,30,880000.0,0.4375,-18024436.338979617,486511.00517547905,-18325933.5301533,-18114395.587672204,-17919407.056087375,-17775125.032081608,-17680663.430137876,287258.7458125,26026.0,0.65065,0.0,0.0,0.0,nan,,1.0,13777746.587551957,0.005922794342041016
Principal+Interest,1100000,10,30,880000.0,0.4375,-22787914.89941353,905205.1701094932,-23811363.10760189,-23214850.601192348,-22643868.110552832,-22186740.694831118,-21817089.85383734,245933.12871875,29081.0,0.727025,0.0,0.0,0.0,nan,,1.0,17257539.476399127,0.00654911994934082
Interest Only,1100000,15,15,880000.0,0.71875,-64958358.59231861,2177166.382498148,-66488355.328952774,-65363848.57880122,-64487650.809784606,-63809915.240114495,-63339000.09536886,743310.3500625,46122.0,0.7687,0.0,0.0,0.0,nan,,1.0,41962109.552078314,0.008844137191772461
Principal+Interest,1100000,15,15,880000.0,0.71875,-75767789.48933733,2977791.6146646,-78724545.15280494,-76881884.4758012,-75273858.01789488,-73906829.91577448,-72923398.32328498,627405.55590625,48005.0,0.8000833333333334,0.0,0.0,0.0,nan,,1.0,48726691.38042822,0.009203910827636719
Interest Only,1100000,15,20,880000.0,0.625,-66797647.89140446,2134357.697451788,-68299330.18843143,-67108047.00543129,-66349094.59293599,-65728019.97053593,-65310812.52508361,663109.14415625,46066.0,0.7677666666666667,0.0,0.0,0.0,nan,,1.0,43022696.79333588,0.009756088256835938
Principal+Interest,1100000,15,20,880000.0,0.625,-77653736.02591111,2930757.561977923,-80442872.9405729,-78691550.633012,-77169237.29079914,-75864782.63182443,-74918553.66177697,545271.05221875,47879.0,0.7979833333333334,0.0,0.0,0.0,nan,,1.0,49815570.38877194,0.00922083854675293
Interest Only,1100000,15,25,880000.0,0.53125,-68633348.00186142,2103145.3886208073,-69980312.58706497,-68842468.65164322,-68198344.52254565,-67646238.58694316,-67282787.12438671,583095.0874375,46007.0,0.7667833333333334,0.0,0.0,0.0,nan,,1.0,44081131.9498682,0.008819341659545898
Principal+Interest,1100000,15,25,880000.0,0.53125,-79531053.0574335,2877567.2767725256,-82185561.86790986,-80501409.5332833,-79056336.18057661,-77811174.9056494,-76921277.57821524,463323.2209375,47749.0,0.7958166666666666,0.0,0.0,0.0,nan,,1.0,50899108.57391652,0.008431196212768555
Interest Only,1100000,15,30,880000.0,0.4375,-70465300.65602013,2082365.0400304657,-71642311.38855909,-70567462.2181883,-70023806.6260244,-69562645.32580774,-69252974.8963562,503251.26671875,45938.0,0.7656333333333334,0.0,0.0,0.0,nan,,1.0,45137304.20460441,0.008926153182983398
Principal+Interest,1100000,15,30,880000.0,0.4375,-81397647.48772423,2824593.1699004215,-83906855.40523122,-82290856.97653405,-80932367.10887131,-79759659.07302323,-78891846.7536189,381813.82765625,47640.0,0.794,0.0,0.0,0.0,nan,,1.0,51976141.13471904,0.008198022842407227
Interest Only,1100000,20,20,880000.0,0.625,-229337333.65501797,8344314.965830944,-234777416.6293738,-229688154.88606846,-227435868.51041472,-225555866.4036618,-224277316.39357582,969498.21065625,66004.0,0.82505,0.0,0.0,0.0,nan,,1.0,125363014.21264704,0.012027978897094727
Principal+Interest,1100000,20,20,880000.0,0.625,-255665550.37871575,10096039.850403707,-263519798.29074603,-257927160.92469528,-253632953.25337997,-250169172.53090307,-247756004.8608876,743734.38425,67263.0,0.8407875,0.0,0.0,0.0,nan,,1.0,139537522.92050332,0.012614011764526367
Interest Only,1100000,20,25,880000.0,0.53125,-234714298.24467415,8349532.128127635,-239908016.56467795,-234708642.6094849,-232789704.3445598,-231141433.8523476,-230036046.68036518,859479.4065,65949.0,0.8243625,0.0,0.0,0.0,nan,,1.0,128178342.42034979,0.011971235275268555
Principal+Interest,1100000,20,25,880000.0,0.53125,-261132441.4778105,10036771.795111096,-268755792.53986144,-263237974.63563392,-259089288.5879206,-255866653.62118107,-253554731.77124542,632341.94821875,67160.0,0.8395,0.0,0.0,0.0,nan,,1.0,142400938.3152252,0.012730836868286133
Interest Only,1100000,20,30,880000.0,0.4375,-240075096.38502806,8366066.717037572,-244661111.04944444,-239749362.57783553,-238134061.11123523,-236730606.74117655,-235804208.82801914,749678.1400625,65902.0,0.823775,0.0,0.0,0.0,nan,,1.0,130985009.8333368,0.012234926223754883
Principal+Interest,1100000,20,30,880000.0,0.4375,-266570726.88850844,9987547.570380367,-273839856.96397823,-268351204.01677775,-264578038.7098487,-261457733.03409234,-259316693.39519772,521330.51059375,67096.0,0.8387,0.0,0.0,0.0,nan,,1.0,145249026.75521144,0.011655092239379883
Interest Only,1100000,25,25,880000.0,0.53125,-744631170.2737978,29638361.24215213,-761631752.219391,-743209111.503212,-737512690.824899,-732458616.8375567,-729155632.6830049,1166256.7736875,85932.0,0.85932,0.0,0.0,0.0,nan,,1.0,347877546.98790616,0.015657901763916016
Principal+Interest,1100000,25,25,880000.0,0.53125,-811295303.0046861,33835824.576163016,-835302143.8894408,-815417445.8819046,-804333509.885744,-794971628.262611,-788519710.7786723,803056.28528125,86856.0,0.86856,0.0,0.0,0.0,nan,,1.0,378784273.0520382,0.017922163009643555
Interest Only,1100000,25,30,880000.0,0.4375,-760339214.6193088,29813530.933617495,-776034587.251807,-757945844.7750139,-753168395.7886008,-748778235.9448254,-746024368.671623,1026374.0733125,85906.0,0.85906,0.0,0.0,0.0,nan,,1.0,355096315.80759084,0.02782893180847168
Principal+Interest,1100000,25,30,880000.0,0.4375,-827173659.07044,33867448.23985691,-849016265.0895221,-830533128.6453708,-820214318.7319121,-811460210.213129,-805414327.7684336,662253.29671875,86786.0,0.86786,0.0,0.0,0.0,nan,,1.0,386082005.0840196,0.032829999923706055
Interest Only,1100000,30,30,880000.0,0.4375,-2300572706.281662,91977456.26033513,-2353594067.5711026,-2291232220.4890895,-2276667562.2198133,-2263534008.193905,-2255393506.535315,1333220.3479375,105895.0,0.8824583333333333,0.0,0.0,0.0,nan,,1.0,921298244.0778887,0.03055596351623535
Principal+Interest,1100000,30,30,880000.0,0.4375,-2474344601.1882653,102534756.78607692,-2544042327.740582,-2480209046.9626217,-2451163138.588105,-2426779495.080791,-2409982172.3822827,803595.0731875,106659.0,0.888825,0.0,0.0,0.0,nan,,1.0,990623887.056272,0.018993854522705078
Interest Only,1200000,10,10,960000.0,0.8125,-16910420.562010273,633021.9771687925,-17475748.15362605,-17138221.014036644,-16775908.216391748,-16494403.141314154,-16348175.031689018,533818.57725,26440.0,0.661,0.0,0.0,0.0,nan,,1.0,13429589.960843394,0.006093025207519531
Principal+Interest,1200000,10,10,960000.0,0.8125,-21996996.202931393,1081011.5117304812,-23306200.560197927,-22526598.68141958,-21812298.211725466,-21270297.4289971,-20817149.615934197,502989.2355,29977.0,0.749425,0.0,0.0,0.0,nan,,1.0,17155210.505278125,0.008254766464233398
Interest Only,1200000,10,15,960000.0,0.71875,-17602407.24163834,605056.3423233792,-18097070.404087644,-17803190.93289477,-17472421.79504154,-17218989.131131526,-17082995.01903527,478157.20875,26300.0,0.6575,0.0,0.0,0.0,nan,,1.0,13832181.523520712,0.0072019100189208984
Principal+Interest,1200000,10,15,960000.0,0.71875,-22720965.7595986,1059424.460655805,-23991955.811937243,-23236605.878598522,-22541372.950767063,-22006023.618457474,-21572575.28040927,443637.22425,29755.0,0.743875,0.0,0.0,0.0,nan,,1.0,17578650.8453818,0.007108926773071289
Interest Only,1200000,10,20,960000.0,0.625,-18292072.497184295,580932.8582705405,-18721958.72372662,-18460321.760869473,-18170643.98437319,-17956766.829266272,-17817661.28671001,422900.9355,26205.0,0.655125,0.0,0.0,0.0,nan,,1.0,14233360.927904425,0.007454872131347656
Principal+Interest,1200000,10,20,960000.0,0.625,-23438392.08336549,1039125.0838549171,-24658640.008614086,-23941388.626486305,-23273249.9706041,-22738110.675641913,-22328053.86768983,384612.973875,29517.0,0.737925,0.0,0.0,0.0,nan,,1.0,17997510.953626428,0.006520748138427734
Interest Only,1200000,10,25,960000.0,0.53125,-18978841.5569075,554651.3994977206,-19351745.420589034,-19111355.177932866,-18861742.10059365,-18675446.541282818,-18553082.702348243,367970.151,26118.0,0.65295,0.0,0.0,0.0,nan,,1.0,14632645.957349759,0.0069580078125
Principal+Interest,1200000,10,25,960000.0,0.53125,-24150940.996673755,1013755.0880346928,-25322213.60240316,-24638758.55006031,-23989560.920688305,-23464897.53733121,-23060452.49947194,326195.5725,29276.0,0.7319,0.0,0.0,0.0,nan,,1.0,18413224.050418124,0.006569385528564453
Interest Only,1200000,10,30,960000.0,0.4375,-19663021.460705005,530739.2783732488,-19991927.487439964,-19761158.82291514,-19548444.06118623,-19391045.489543576,-19287996.469241314,313373.17725,26026.0,0.65065,0.0,0.0,0.0,nan,,1.0,15030269.004602125,0.006079912185668945
Principal+Interest,1200000,10,30,960000.0,0.4375,-24859543.52663286,987496.5492103569,-25976032.481020227,-25325291.564937115,-24702401.575148538,-24203717.121633954,-23800461.658731643,268290.68587499997,29081.0,0.727025,0.0,0.0,0.0,nan,,1.0,18826406.70152627,0.007126808166503906
Interest Only,1200000,15,15,960000.0,0.71875,-70863663.91889295,2375090.599088893,-72532751.26794848,-71306016.6314195,-70350164.51976505,-69610816.62557946,-69097091.01312968,810884.01825,46122.0,0.7687,0.0,0.0,0.0,nan,,1.0,45776846.78408539,0.009754180908203125
Principal+Interest,1200000,15,15,960000.0,0.71875,-82655770.35200436,3248499.9432704714,-85881321.98487815,-83871146.70087406,-82116936.01952165,-80625632.63539031,-79552798.17085643,684442.424625,48005.0,0.8000833333333334,0.0,0.0,0.0,nan,,1.0,53156390.596830785,0.009940147399902344
Interest Only,1200000,15,20,960000.0,0.625,-72870161.33607751,2328390.2154019494,-74508360.20556155,-73208778.55137962,-72380830.46502107,-71703294.51331191,-71248159.11827302,723391.793625,46066.0,0.7677666666666667,0.0,0.0,0.0,nan,,1.0,46933851.04727545,0.01009988784790039
Principal+Interest,1200000,15,20,960000.0,0.625,-84713166.57372133,3197190.0676122783,-87755861.38971592,-85845327.96328583,-84184622.49905363,-82761581.05289936,-81729331.26739307,594841.147875,47879.0,0.7979833333333334,0.0,0.0,0.0,nan,,1.0,54344258.60593311,0.010640859603881836
Interest Only,1200000,15,25,960000.0,0.53125,-74872743.27475792,2294340.423949974,-76342159.18588902,-75100874.89270167,-74398194.02459528,-73795896.64030169,-73399404.1356946,636103.73175,46007.0,0.7667833333333334,0.0,0.0,0.0,nan,,1.0,48088507.58167442,0.01057291030883789
Principal+Interest,1200000,15,25,960000.0,0.53125,-86761148.78992759,3139164.3019336592,-89656976.58317442,-87819719.49085443,-86243275.83335625,-84884918.07889023,-83914120.99441656,505443.51375,47749.0,0.7958166666666666,0.0,0.0,0.0,nan,,1.0,55526300.26245444,0.011025190353393555
Interest Only,1200000,15,30,960000.0,0.4375,-76871237.0792946,2271670.9527605055,-78155248.78751902,-76982686.05620545,-76389607.22839029,-75886522.17360848,-75548699.88693403,549001.381875,45938.0,0.7656333333333334,0.0,0.0,0.0,nan,,1.0,49240695.495932005,0.010543107986450195
Principal+Interest,1200000,15,30,960000.0,0.4375,-88797433.62297189,3081374.3671640973,-91534751.3511614,-89771843.97440074,-88289855.02785966,-87010537.17057084,-86063832.82212976,416524.1756249999,47640.0,0.794,0.0,0.0,0.0,nan,,1.0,56701244.87423895,0.00850367546081543
Interest Only,1200000,20,20,960000.0,0.625,-250186182.16911063,9102889.053633755,-256120818.14113498,-250568896.2393474,-248111856.5568161,-246060945.167631,-244666163.33844623,1057634.411625,66004.0,0.82505,0.0,0.0,0.0,nan,,1.0,136759651.8683423,0.010380983352661133
Principal+Interest,1200000,20,20,960000.0,0.625,-278907873.1404169,11013861.654985871,-287476143.58990514,-281375084.6451224,-276690494.45823264,-272911824.5791671,-270279278.030059,811346.601,67263.0,0.8407875,0.0,0.0,0.0,nan,,1.0,152222752.27691257,0.010624885559082031
Interest Only,1200000,20,25,960000.0,0.53125,-256051961.72146198,9108580.503411962,-261717836.2523759,-256045791.93761986,-253952404.73951972,-252154291.47528827,-250948414.56039843,937613.898,65949.0,0.8243625,0.0,0.0,0.0,nan,,1.0,139830919.0040176,0.011656999588012695
Principal+Interest,1200000,20,25,960000.0,0.53125,-284871754.33942956,10949205.594666645,-293188137.3162122,-287168699.6025096,-282642860.2777319,-279127258.49583423,-276605161.9322679,689827.579875,67160.0,0.8395,0.0,0.0,0.0,nan,,1.0,155346478.16206387,0.010961771011352539
Interest Only,1200000,20,30,960000.0,0.4375,-261900105.1473034,9126618.236768253,-266903030.23575762,-261544759.17582056,-259782612.12134752,-258251570.99037442,-257240955.08511186,817830.69825,65902.0,0.823775,0.0,0.0,0.0,nan,,1.0,142892738.00000384,0.013303041458129883
Principal+Interest,1200000,20,30,960000.0,0.4375,-290804429.3329179,10895506.440414945,-298734389.41524917,-292746768.01830316,-288630587.6834713,-285226617.8553733,-282890938.2493063,568724.1933749999,67096.0,0.8387,0.0,0.0,0.0,nan,,1.0,158453483.7329577,0.012231111526489258
Interest Only,1200000,25,25,960000.0,0.53125,-812324913.0259608,32332757.718711376,-830871002.421154,-810773576.1853218,-804559299.0817083,-799045763.8227893,-795442508.3814595,1272280.11675,85932.0,0.85932,0.0,0.0,0.0,nan,,1.0,379502778.53226113,0.016229867935180664
Principal+Interest,1200000,25,25,960000.0,0.53125,-885049421.4596562,36911808.62854147,-911238702.4248459,-889546304.5984416,-877454738.0571754,-867241776.2864835,-860203320.849461,876061.402125,86856.0,0.86856,0.0,0.0,0.0,nan,,1.0,413219206.9658591,0.01667189598083496
Interest Only,1200000,25,30,960000.0,0.4375,-829460961.4028821,32523851.927582722,-846583186.0928805,-826850012.4818337,-821638249.9512011,-816848984.6670823,-813844765.823589,1119680.80725,85906.0,0.85906,0.0,0.0,0.0,nan,,1.0,387377799.0628262,0.01664876937866211
Principal+Interest,1200000,25,30,960000.0,0.4375,-902371264.4404783,36946307.17075299,-926199561.9158429,-906036140.3404047,-894779256.7984483,-885229320.2325039,-878633812.1110169,722458.1418749999,86786.0,0.86786,0.0,0.0,0.0,nan,,1.0,421180369.18256605,0.018126249313354492
Interest Only,1200000,30,30,960000.0,0.4375,-2509715679.5799937,100339043.19309284,-2567557164.623023,-2499526058.7153687,-2483637340.603432,-2469309827.1206245,-2460429279.8567066,1454422.19775,105895.0,0.8824583333333333,0.0,0.0,0.0,nan,,1.0,1005052629.9031512,0.0209348201751709
Principal+Interest,1200000,30,30,960000.0,0.4375,-2699285019.4781146,111856098.31208408,-2775318902.9897285,-2705682596.6865,-2673996151.187022,-2647395812.8154078,-2629071460.780677,876649.1707499999,106659.0,0.888825,0.0,0.0,0.0,nan,,1.0,1080680604.0613906,0.020417213439941406
Interest Only,1300000,10,10,1040000.0,0.8125,-18319622.27551115,685773.808599525,-18932060.499761563,-18566406.098539695,-18173900.567757726,-17868936.73642367,-17710522.950996436,578303.4586875,26440.0,0.661,0.0,0.0,0.0,nan,,1.0,14548722.457580367,0.006871223449707031
Principal+Interest,1300000,10,10,1040000.0,0.8125,-23830079.21984237,1171095.8043746867,-25248383.94021441,-24403815.238204546,-23629989.729369253,-23042822.214746848,-22551912.08392872,544905.0051249999,29977.0,0.749425,0.0,0.0,0.0,nan,,1.0,18584811.38071797,0.007207155227661133
Interest Only,1300000,10,15,1040000.0,0.71875,-19069274.51177484,655477.7041836614,-19605159.604428276,-19286790.17730267,-18928456.944628336,-18653904.89205915,-18506577.937288202,518003.6428125,26300.0,0.6575,0.0,0.0,0.0,nan,,1.0,14984863.317147437,0.007982015609741211
Principal+Interest,1300000,10,15,1040000.0,0.71875,-24614379.572898515,1147709.832377121,-25991285.462931994,-25172989.70181507,-24419820.69666432,-23839858.919995606,-23370289.887110062,480606.9929375,29755.0,0.743875,0.0,0.0,0.0,nan,,1.0,19043538.41583032,0.013509273529052734
Interest Only,1300000,10,20,1040000.0,0.625,-19816411.87194966,629343.9297930852,-20282121.95070384,-19998681.907608595,-19684864.316404298,-19453164.065038458,-19302466.393935844,458142.680125,26205.0,0.655125,0.0,0.0,0.0,nan,,1.0,15419474.338563144,0.009071826934814453
Principal+Interest,1300000,10,20,1040000.0,0.625,-25391591.42364595,1125718.8408428272,-26713526.675998587,-25936504.34536016,-25212687.46815445,-24632953.231945436,-24188725.023330636,416664.05503125,29517.0,0.737925,0.0,0.0,0.0,nan,,1.0,19497303.5330953,0.00939631462097168
Interest Only,1300000,10,25,1040000.0,0.53125,-20560411.686649848,600872.3494558635,-20964390.87230479,-20703968.109427273,-20433553.942309782,-20231733.75305638,-20099172.927543927,398634.33025,26118.0,0.65295,0.0,0.0,0.0,nan,,1.0,15852033.12046229,0.008554935455322266
