loan_type,house_value,loan_duration,annuity_duration,loan_amount,reinvest_fraction,mean_reinvestment,std_reinvestment,p10_reinvestment,p25_reinvestment,p50_reinvestment,p75_reinvestment,p90_reinvestment,mean_deficit,total_holiday_quarters,pct_quarters_holiday,mean_funder_earned,mean_funder_profit_share,mean_net_position,mean_cagr,xirr,prob_insurance_payout,mean_insurance_payout_npv,simulation_time_sec
Interest Only,1100000,15,15,880000.0,0.71875,1285038.220416531,677501.6092993036,598992.1943382294,811218.7764457415,1138146.5958900275,1587488.9815416848,2150862.9016252365,686400.0,6000000.0,1.0,0.0,80016.45539640544,80016.45539640544,0.05262246501787926,,0.61667,151336.36249330346,0.8225698471069336
Principal+Interest,1100000,15,15,880000.0,0.71875,-2372315.7713582204,1121651.6598194265,-3825164.7383554475,-2905207.6514743464,-2144319.2419090886,-1584145.0448014091,-1204124.0987896926,686400.0,6000000.0,1.0,0.0,0.0,0.0,nan,,1.0,2049601.089690611,0.9156222343444824
Interest Only,1100000,15,20,880000.0,0.625,915346.5832416376,499559.4457279651,413411.55816400266,566786.6392835312,804819.01711086,1134822.8224971765,1554311.7972488282,686400.0,6000000.0,1.0,0.0,22419.926290916585,22419.926290916585,0.03621244035169324,,0.79896,229342.45793920918,0.8877789974212646
Principal+Interest,1100000,15,20,880000.0,0.625,-2742007.4085330963,1290373.3701161323,-4413396.59548202,-3354732.2926891283,-2481284.124668982,-1835265.4265965372,-1395625.631434933,686400.0,6000000.0,1.0,0.0,0.0,0.0,nan,,1.0,2209068.4112899546,0.821124792098999
Interest Only,1100000,15,25,880000.0,0.53125,545654.9460667591,325751.7319708422,222035.51731184238,320301.9935890081,472331.5048026325,686654.2267016394,959272.8305384169,686400.0,6000000.0,1.0,0.0,2352.9799995262374,2352.9799995262374,0.010648994644705034,,0.94841,346808.9365040242,0.853654146194458
Principal+Interest,1100000,15,25,880000.0,0.53125,-3111699.0457079625,1462199.6322278103,-5005320.834984942,-3805237.729047324,-2818151.049626021,-2083844.050175793,-1585999.5032523025,686400.0,6000000.0,1.0,0.0,0.0,0.0,nan,,1.0,2368535.7328892522,0.9784550666809082
Interest Only,1100000,15,30,880000.0,0.4375,175963.30889188594,169328.33135966625,10310.476801901283,65062.12183842272,141550.06827882974,248001.07030970056,384666.9043173536,686400.0,6000000.0,1.0,0.0,35.73145569069147,35.73145569069147,-0.050846096812002806,,0.99806,497451.98770216154,0.9502701759338379
Principal+Interest,1100000,15,30,880000.0,0.4375,-3481390.6828828026,1636152.6324039737,-5596868.125176841,-4255540.321311975,-3151003.819789796,-2330464.4005860398,-1774309.7617291377,686400.0,6000000.0,1.0,0.0,0.0,0.0,nan,,1.0,2528003.05448856,0.8902778625488281
Interest Only,1100000,20,20,880000.0,0.625,822895.2603960622,640124.478557999,230520.00124334023,393617.0818686445,663100.2945823114,1066951.4490363325,1602541.3428860826,915200.0,8000000.0,1.0,0.0,24707.877148052405,24707.877148052405,0.021860221125812096,,0.87413,330290.26407371246,1.1197869777679443
Principal+Interest,1100000,20,20,880000.0,0.625,-5063727.105433839,2799367.947460201,-8611031.72965301,-6270911.6244724,-4434865.346116416,-3122273.7022132603,-2279703.312993521,915200.0,8000000.0,1.0,0.0,0.0,0.0,nan,,1.0,2979717.1036197436,1.1123430728912354
Interest Only,1100000,20,25,880000.0,0.53125,213264.52551455025,366740.14801850216,-133332.2454372486,-1674.5449350136867,148053.48799247795,356161.2992336522,640913.5372839712,915200.0,8000000.0,1.0,0.0,1178.5854973518574,1178.5854973518574,-0.0382182672695468,,0.98742,536296.7305073164,1.1301889419555664
Principal+Interest,1100000,20,25,880000.0,0.53125,-5673357.840315273,3134078.715461471,-9647397.254701642,-7030006.616859617,-4970382.1159742065,-3500796.733950705,-2555044.875496805,915200.0,8000000.0,1.0,0.0,0.0,0.0,nan,,1.0,3220292.689961173,1.106874942779541
Interest Only,1100000,20,30,880000.0,0.4375,-396366.20936695306,327784.2572506554,-798200.0031676868,-538741.6936113832,-333640.7657612453,-187144.59670237458,-81185.85736632971,915200.0,8000000.0,1.0,0.0,10.699881814670634,10.699881814670634,nan,,0.99992,774311.659697558,1.103214979171753
Principal+Interest,1100000,20,30,880000.0,0.4375,-6282988.575196593,3472267.7142126015,-10689275.19523745,-7783610.547463033,-5505002.528219333,-3874063.491521502,-2830737.3033504896,915200.0,8000000.0,1.0,0.0,0.0,0.0,nan,,1.0,3460868.2763025016,1.1061301231384277
Interest Only,1100000,25,25,880000.0,0.53125,-685076.123647481,726884.399903534,-1539337.9872523418,-979589.9204110138,-553516.6685278374,-256509.7724122528,-22558.627752448796,1144000.0,10000000.0,1.0,0.0,388.79232555149594,388.79232555149594,nan,,0.9983,861972.6826159195,1.4263508319854736
Principal+Interest,1100000,25,25,880000.0,0.53125,-10170778.492125168,6389571.14057932,-18079893.353274845,-12745651.826320898,-8605492.320205037,-5806850.2184558725,-4091276.310219653,1144000.0,10000000.0,1.0,0.0,0.0,0.0,nan,,1.0,4419730.631231632,1.395273208618164
Interest Only,1100000,25,30,880000.0,0.4375,-1691305.5576884309,1130068.874689957,-3086978.13735227,-2133930.11545257,-1409623.9417175264,-927159.5684839373,-630672.1697249176,1144000.0,10000000.0,1.0,0.0,2.1723264485787577,2.1723264485787577,nan,,0.99998,1207995.0347897361,1.3766539096832275
