loan_type,house_value,loan_duration,annuity_duration,loan_amount,reinvest_fraction,mean_reinvestment,std_reinvestment,p10_reinvestment,p25_reinvestment,p50_reinvestment,p75_reinvestment,p90_reinvestment,mean_deficit,total_holiday_quarters,pct_quarters_holiday,mean_funder_earned,mean_funder_profit_share,mean_net_position,mean_cagr,xirr,prob_insurance_payout,mean_insurance_payout_npv,simulation_time_sec
Principal+Interest,3300000,20,30,2640000.0,0.4375,-18910759.836283,10522520.187263131,-32089655.185299657,-23415541.175826877,-16634315.37626088,-11606173.551227957,-8458770.549925022,2745600.0,800000.0,1.0,0.0,0.0,0.0,nan,,1.0,10410806.854379999,0.6350829601287842
Interest Only,3300000,25,25,2640000.0,0.53125,-2059207.7490076306,2159168.727038399,-4609998.815136493,-2960779.136614914,-1686382.3089449527,-782570.8490113772,-73289.23220674579,3432000.0,1000000.0,1.0,0.0,1715.0538826687664,1715.0538826687664,nan,,0.9983,2587898.664598856,0.7499408721923828
Principal+Interest,3300000,25,25,2640000.0,0.53125,-30721671.099470973,19486219.942714382,-54809293.932051614,-38693083.29414655,-25909945.33570743,-17459625.77191573,-12224312.571428362,3432000.0,1000000.0,1.0,0.0,0.0,0.0,nan,,1.0,13337717.203228304,0.9030966758728027
Interest Only,3300000,25,30,2640000.0,0.4375,-5101887.2030347595,3399823.064886902,-9266769.682736719,-6473810.667230345,-4232833.883304611,-2790535.507628999,-1887625.7033096065,3432000.0,1000000.0,1.0,0.0,0.0,0.0,nan,,0.9999,3634489.138857412,0.8870642185211182
Principal+Interest,3300000,25,30,2640000.0,0.4375,-33764350.55349811,21450728.932988092,-60115522.38513099,-42454885.89018349,-28429018.309476357,-19193639.51367266,-13419961.153458513,3432000.0,1000000.0,1.0,0.0,0.0,0.0,nan,,1.0,14386235.981748972,0.9025869369506836
Interest Only,3300000,30,30,2640000.0,0.4375,-13132046.645755049,9331952.277723635,-24293677.34653788,-16535985.4245527,-10707018.05054921,-6954759.83907774,-4673675.519366447,4118400.0,1200000.0,1.0,0.0,0.0,0.0,nan,,1.0,5674742.793275045,1.5268170833587646
Principal+Interest,3300000,30,30,2640000.0,0.4375,-59140323.30971248,41455772.62900166,-109304415.31360143,-74297754.25294825,-48258672.017281145,-31434229.50066771,-21405911.327938035,4118400.0,1200000.0,1.0,0.0,0.0,0.0,nan,,1.0,19859953.370059017,1.10595703125
Interest Only,3400000,10,10,2720000.0,0.8125,3964920.3495694334,1623006.7330572286,2198588.5183050083,2795577.4139673333,3681490.2181754583,4786266.65132345,6054161.831096109,1414400.0,400000.0,1.0,0.0,275753.865300529,275753.865300529,0.06734363261067555,0.016701450958746603,0.4832,297330.2688070732,0.46228814125061035
Principal+Interest,3400000,10,10,2720000.0,0.8125,-3068487.2665185574,1205655.5268236473,-4651019.556594493,-3713124.7930206745,-2849204.170969435,-2198405.0264727813,-1762973.907463828,1414400.0,400000.0,1.0,0.0,0.0,0.0,nan,,1.0,4521474.82325038,0.317061185836792
Interest Only,3400000,10,15,2720000.0,0.71875,3271441.9677608553,1347282.3464566092,1806831.7444425449,2299499.785434764,3035235.0675515244,3951426.584467767,5013011.544659162,1414400.0,400000.0,1.0,0.0,122681.74161544524,122681.74161544524,0.056715531226051,0.014076483339020035,0.6002,386599.6761719183,0.34436678886413574
Principal+Interest,3400000,10,15,2720000.0,0.71875,-3761965.6483271476,1449429.7551241063,-5659969.610906126,-4535804.287805196,-3497474.4239452356,-2708765.0872902926,-2186180.3816358997,1414400.0,400000.0,1.0,0.0,0.0,0.0,nan,,1.0,4817695.10680497,0.32027173042297363
Interest Only,3400000,10,20,2720000.0,0.625,2577963.5859522577,1072026.482539655,1417622.22391291,1807151.8057335592,2392932.4431046844,3116362.776622595,3968505.085377668,1414400.0,400000.0,1.0,0.0,37519.523649269635,37519.523649269635,0.04402356129256835,0.010914221549091505,0.7494,517754.04136019194,0.3185291290283203
Principal+Interest,3400000,10,20,2720000.0,0.625,-4455444.03013575,1703273.370127662,-6684241.9022466205,-5365125.647044403,-4156180.361169176,-3215792.5148723368,-2601326.7202420672,1414400.0,400000.0,1.0,0.0,0.0,0.0,nan,,1.0,5113915.390359596,0.321552038192749
Interest Only,3400000,10,25,2720000.0,0.53125,1884485.2041436569,797724.2820218385,1024166.0420467382,1313790.799619579,1741772.2961563214,2282858.780637282,2909017.34586326,1414400.0,400000.0,1.0,0.0,5411.373858000134,5411.373858000134,0.027204750383698517,0.006679334995711868,0.8922,708311.2890069702,0.3190419673919678
Principal+Interest,3400000,10,25,2720000.0,0.53125,-5148922.4119443465,1963284.4736311529,-7739806.457891847,-6199452.122303732,-4805135.02745058,-3726400.567814661,-3001663.968385192,1414400.0,400000.0,1.0,0.0,0.0,0.0,nan,,1.0,5410135.673914168,0.3169252872467041
Interest Only,3400000,10,30,2720000.0,0.4375,1191006.8223350747,525870.2060930693,629008.5672678415,816254.2303819603,1096898.9280748335,1450903.4975460693,1862737.4980733818,1414400.0,400000.0,1.0,0.0,160.3496261298754,160.3496261298754,9.803841421462955e-05,,0.9801,960746.4727225142,0.4008300304412842
Principal+Interest,3400000,10,30,2720000.0,0.4375,-5842400.793752972,2227304.1705354135,-8784763.687604519,-7030443.336762038,-5458888.019134634,-4225136.864675163,-3404392.168489365,1414400.0,400000.0,1.0,0.0,0.0,0.0,nan,,1.0,5706355.957468814,0.31776905059814453
Interest Only,3400000,15,15,2720000.0,0.71875,3981899.0481259157,2121969.9119990477,1831975.2866386145,2485521.9796289266,3528965.3927504746,4924155.831675494,6695447.087543377,2121600.0,600000.0,1.0,0.0,251827.29816372084,251827.29816372084,0.05286268704669439,,0.612,469747.8129933473,0.45362377166748047
Principal+Interest,3400000,15,15,2720000.0,0.71875,-7348086.608164764,3459606.9133671313,-11904264.205813663,-9011200.737744946,-6642306.996614981,-4892190.0257349,-3695182.5108571947,2121600.0,600000.0,1.0,0.0,0.0,0.0,nan,,1.0,6343722.928137614,0.4872887134552002
Interest Only,3400000,15,20,2720000.0,0.625,2836498.135047354,1566670.1217979656,1258837.4540863966,1738354.943991512,2498721.03202763,3520839.56368091,4826377.776561124,2121600.0,600000.0,1.0,0.0,71526.53655743648,71526.53655743648,0.0364378809071626,,0.7978,708300.7230962696,0.48731398582458496
Principal+Interest,3400000,15,20,2720000.0,0.625,-8493487.521243336,3985713.6406171676,-13743230.455418646,-10374068.719964705,-7708771.309314162,-5659804.634864703,-4288956.916010732,2121600.0,600000.0,1.0,0.0,0.0,0.0,nan,,1.0,6838130.948353636,0.482745885848999
Interest Only,3400000,15,25,2720000.0,0.53125,1691097.2219688012,1023811.1040326754,676591.8030270926,987018.9777624102,1463305.3773032594,2129790.92019791,2970695.1568998653,2121600.0,600000.0,1.0,0.0,8388.150644498932,8388.150644498932,0.010873097883340455,,0.9478,1070802.1764786027,0.5281670093536377
Principal+Interest,3400000,15,25,2720000.0,0.53125,-9638888.434321886,4521612.698815192,-15569988.58817102,-11794770.007333845,-8739757.36243942,-6432534.071587158,-4882600.475378629,2121600.0,600000.0,1.0,0.0,0.0,0.0,nan,,1.0,7332538.968569665,0.48923325538635254
Interest Only,3400000,15,30,2720000.0,0.4375,545696.3088902438,532877.1209648106,25492.742719002592,201935.88669769446,440592.16547469934,769365.8555233821,1203219.4688783833,2121600.0,600000.0,1.0,0.0,281.9933723479586,281.9933723479586,-0.050616029383789174,,0.9976,1536858.6906277167,0.48975086212158203
Principal+Interest,3400000,15,30,2720000.0,0.4375,-10784289.34740045,5064196.334491065,-17388492.233379867,-13204379.06519458,-9782837.51742265,-7191561.1696225405,-5448526.25988425,2121600.0,600000.0,1.0,0.0,0.0,0.0,nan,,1.0,7826946.988785659,0.5813939571380615
Interest Only,3400000,20,20,2720000.0,0.625,2558122.8580926307,2040409.3273085314,712412.4992171788,1198375.6733579908,2060470.0350382477,3332440.1229254636,4934836.3391310675,2828800.0,800000.0,1.0,0.0,81138.32170484182,81138.32170484182,0.022237179304029686,,0.8739,1018167.2664440408,0.6098763942718506
Principal+Interest,3400000,20,20,2720000.0,0.625,-15700137.366905035,8716260.446056588,-26562855.21450997,-19393563.96622474,-13789299.824131299,-9651347.262724081,-7024106.318225017,2828800.0,800000.0,1.0,0.0,0.0,0.0,nan,,1.0,9232222.94977898,0.6460840702056885
Interest Only,3400000,20,25,2720000.0,0.53125,666284.959217542,1161433.7221443339,-411209.23817020666,-1467.130909232105,460813.0398785275,1095279.97838179,1977056.2664867993,2828800.0,800000.0,1.0,0.0,5237.658867237104,5237.658867237104,-0.03759107927052774,,0.987,1656392.961821825,0.654116153717041
Principal+Interest,3400000,20,25,2720000.0,0.53125,-17591975.265780136,9773368.83919974,-29812805.526364658,-21765371.239578735,-15489290.36078443,-10791282.848102164,-7863683.0652921,2828800.0,800000.0,1.0,0.0,0.0,0.0,nan,,1.0,9979254.39987316,0.7126028537750244
Interest Only,3400000,20,30,2720000.0,0.4375,-1225552.9396575503,1002956.6608884197,-2473571.4114053342,-1669187.3824804134,-1039461.826369592,-585420.5952393604,-252924.6445747736,2828800.0,800000.0,1.0,0.0,141.42808235515324,141.42808235515324,nan,,0.9998,2393722.969198836,0.6531550884246826
Principal+Interest,3400000,20,30,2720000.0,0.4375,-19483813.16465515,10841384.43536201,-33062068.97879361,-24125103.0296398,-17138385.53917788,-11957875.780053042,-8715096.93022578,2828800.0,800000.0,1.0,0.0,0.0,0.0,nan,,1.0,10726285.849967288,0.652522087097168
Interest Only,3400000,25,25,2720000.0,0.53125,-2121607.9838260566,2224598.082403199,-4749695.748928517,-3050499.7165123182,-1737484.803155406,-806285.1171632316,-75510.11803119583,3536000.0,1000000.0,1.0,0.0,1767.025212446601,1767.025212446601,nan,,0.9983,2666319.8362533646,0.7771930694580078
Principal+Interest,3400000,25,25,2720000.0,0.53125,-31652630.829758056,20076711.456129953,-56470181.6269623,-39865600.96972674,-26695095.19436523,-17988705.340761654,-12594746.285714068,3536000.0,1000000.0,1.0,0.0,0.0,0.0,nan,,1.0,13741890.451811075,0.948235034942627
Interest Only,3400000,25,30,2720000.0,0.4375,-5256489.845550961,3502848.00624711,-9547580.885243895,-6669986.748055509,-4361101.576738082,-2875097.1896783607,-1944826.4821977788,3536000.0,1000000.0,1.0,0.0,0.0,0.0,nan,,0.9999,3744625.173368219,0.963050127029419
Principal+Interest,3400000,25,30,2720000.0,0.4375,-34787512.69148294,22100751.021866515,-61937204.88165008,-43741397.583825395,-29290503.712793812,-19775264.95348093,-13826626.642957252,3536000.0,1000000.0,1.0,0.0,0.0,0.0,nan,,1.0,14822182.52665045,1.168558120727539
Interest Only,3400000,30,30,2720000.0,0.4375,-13529987.453202114,9614738.71038193,-25029849.387342077,-17037075.8919634,-11031473.142990092,-7165510.137231613,-4815302.05025634,4243200.0,1200000.0,1.0,0.0,0.0,0.0,nan,,1.0,5846704.696101529,1.015476942062378
Principal+Interest,3400000,30,30,2720000.0,0.4375,-60932454.31909792,42712008.163213894,-112616670.3231045,-76549201.35152242,-49721056.01780486,-32386781.909778837,-22054575.307572536,4243200.0,1200000.0,1.0,0.0,0.0,0.0,nan,,1.0,20461770.13884871,1.1705658435821533
Interest Only,3500000,10,10,2800000.0,0.8125,4081535.6539685447,1670742.2252059719,2263252.886490451,2877800.27908402,3789769.3422394386,4927039.199891787,6232225.414363647,1456000.0,400000.0,1.0,0.0,283864.2731034853,283864.2731034853,0.06734363261067577,0.016701450958746637,0.4832,306075.27671316423,0.4525449275970459
Principal+Interest,3500000,10,10,2800000.0,0.8125,-3158736.8920043805,1241115.9834949307,-4787814.249435505,-3822334.3457565764,-2933004.2936450043,-2263063.997839627,-1814826.0812127646,1456000.0,400000.0,1.0,0.0,0.0,0.0,nan,,1.0,4654459.376875375,0.31458377838134766
Interest Only,3500000,10,15,2800000.0,0.71875,3367660.8491655733,1386908.2978229804,1859973.8545732084,2367132.1320651984,3124506.687185391,4067645.0134227024,5160453.060678551,1456000.0,400000.0,1.0,0.0,126290.02813354699,126290.02813354699,0.05671553122605055,0.01407648333901994,0.6002,397970.25488285895,0.31116294860839844
Principal+Interest,3500000,10,15,2800000.0,0.71875,-3872611.696807352,1492060.0420395203,-5826439.305344542,-4669210.296270054,-3600341.318767154,-2788434.648681184,-2250479.8046251913,1456000.0,400000.0,1.0,0.0,0.0,0.0,nan,,1.0,4959392.021711016,0.34473395347595215
Interest Only,3500000,10,20,2800000.0,0.625,2653786.044362617,1103556.6732025854,1459316.9952044685,1860303.3294316041,2463312.8090783497,3208020.505346788,4085225.82318289,1456000.0,400000.0,1.0,0.0,38623.03905071868,38623.03905071868,0.044023561292568125,0.01091422154909166,0.7494,532982.101400199,0.31342577934265137
Principal+Interest,3500000,10,20,2800000.0,0.625,-4586486.501610314,1753369.6457196455,-6880837.252312699,-5522923.460192769,-4278420.960027095,-3310374.6476627,-2677836.329660952,1456000.0,400000.0,1.0,0.0,0.0,0.0,nan,,1.0,5264324.666546624,0.3166079521179199
Interest Only,3500000,10,25,2800000.0,0.53125,1939911.2395596458,821186.7609048352,1054288.5726951712,1352431.7054907433,1793000.8931020952,2350001.685950143,2994576.6795651214,1456000.0,400000.0,1.0,0.0,5570.5319126471995,5570.5319126471995,0.027204750383698517,0.0066793349957118,0.8922,729143.9739777643,0.38227391242980957
Principal+Interest,3500000,10,25,2800000.0,0.53125,-5300361.30641332,2021028.1346203007,-7967447.824300427,-6381788.949430311,-4946462.528257949,-3836000.5845150915,-3089948.2027494623,1456000.0,400000.0,1.0,0.0,0.0,0.0,nan,,1.0,5569257.311382272,0.3137819766998291
Interest Only,3500000,10,30,2800000.0,0.4375,1226036.4347566843,541336.9768605117,647508.819246308,840261.7077461357,1129160.6612535068,1493577.1298268358,1917523.8950755384,1456000.0,400000.0,1.0,0.0,165.06579160428373,165.06579160428373,9.803841421374138e-05,,0.9801,989003.7219202399,0.3075070381164551
Principal+Interest,3500000,10,30,2800000.0,0.4375,-6014236.111216272,2292813.1167276297,-9043139.090181122,-7237221.0819609165,-5619443.549109181,-4349405.595989139,-3504521.349915522,1456000.0,400000.0,1.0,0.0,0.0,0.0,nan,,1.0,5874189.956217877,0.31777095794677734
Interest Only,3500000,15,15,2800000.0,0.71875,4099013.7260119743,2184380.7917637234,1885856.9127162208,2558625.567265066,3632758.492537257,5068983.944371834,6892372.001882891,2184000.0,600000.0,1.0,0.0,259233.9834038301,259233.9834038301,0.05286268704669439,,0.612,483563.9251402102,0.47011518478393555
Principal+Interest,3500000,15,15,2800000.0,0.71875,-7564206.802522537,3561360.0578779317,-12254389.623631705,-9276236.053560968,-6837668.967103655,-5036077.967668281,-3803864.349411823,2184000.0,600000.0,1.0,0.0,0.0,0.0,nan,,1.0,6530303.014259319,0.4755892753601074
Interest Only,3500000,15,20,2800000.0,0.625,2919924.550784057,1612748.6547920224,1295862.085088938,1789483.030579497,2572212.82708727,3624393.668495049,4968330.064107044,2184000.0,600000.0,1.0,0.0,73630.25822089044,73630.25822089044,0.036437880907163045,,0.7978,729133.0973049883,0.48562145233154297
Principal+Interest,3500000,15,20,2800000.0,0.625,-8743295.977750452,4102940.512400028,-14147443.115872134,-10679188.388198957,-7935499.87723517,-5826269.477066607,-4415102.707658108,2184000.0,600000.0,1.0,0.0,0.0,0.0,nan,,1.0,7039252.446834597,0.5322039127349854
Interest Only,3500000,15,25,2800000.0,0.53125,1740835.3755561206,1053923.1953277509,696491.5619396509,1016048.9476965994,1506343.7707533555,2192431.8296154914,3058068.543867502,2184000.0,600000.0,1.0,0.0,8634.86095757243,8634.86095757243,0.010873097883340677,,0.9478,1102296.3581397375,0.4952080249786377
Principal+Interest,3500000,15,25,2800000.0,0.53125,-9922385.15297834,4654601.307603861,-16027929.42899957,-12141675.00754954,-8996809.049569987,-6621726.25016325,-5026206.371713295,2184000.0,600000.0,1.0,0.0,0.0,0.0,nan,,1.0,7548201.879409918,0.5078802108764648
Interest Only,3500000,15,30,2800000.0,0.4375,561746.2003281919,548549.9774637757,26242.529269563143,207875.17748292134,453550.7585768973,791994.2630387775,1238608.2767865697,2184000.0,600000.0,1.0,0.0,290.28729506407495,290.28729506407495,-0.050616029383789174,,0.9976,1582060.4168226398,0.6020517349243164
Principal+Interest,3500000,15,30,2800000.0,0.4375,-11101474.328206312,5213143.285505512,-17899918.475538097,-13592743.15534737,-10070568.032640968,-7403077.674611434,-5608777.032233779,2184000.0,600000.0,1.0,0.0,0.0,0.0,nan,,1.0,8057151.311985233,0.5324327945709229
Interest Only,3500000,20,20,2800000.0,0.625,2633361.7656835816,2100421.366347021,733365.8080176855,1233622.0166920465,2121072.0948923146,3430453.0677173887,5079978.58439962,2912000.0,800000.0,1.0,0.0,83524.74293145469,83524.74293145469,0.022237179304029686,,0.8739,1048113.3625159272,0.6428182125091553
Principal+Interest,3500000,20,20,2800000.0,0.625,-16161906.112990329,8972621.047411226,-27344115.66199556,-19963962.90640783,-14194867.466017507,-9935210.417510083,-7230697.68052575,2912000.0,800000.0,1.0,0.0,0.0,0.0,nan,,1.0,9503758.918890087,0.6828641891479492
Interest Only,3500000,20,25,2800000.0,0.53125,685881.5756651141,1195593.537501523,-423303.62752816174,-1510.2818183289799,474366.3645808415,1127494.095393012,2035204.9802069964,2912000.0,800000.0,1.0,0.0,5391.707657449948,5391.707657449948,-0.03759107927052796,,0.987,1705110.4018754056,0.675957202911377
Principal+Interest,3500000,20,25,2800000.0,0.53125,-18109386.303008877,10060820.863882069,-30689652.7477283,-22405529.2172134,-15944857.724336917,-11108673.520105166,-8094967.861330108,2912000.0,800000.0,1.0,0.0,0.0,0.0,nan,,1.0,10272761.882222332,0.6642661094665527
Interest Only,3500000,20,30,2800000.0,0.4375,-1261598.614353362,1032455.3862086632,-2546323.5117407837,-1718281.1290239578,-1070034.2330275252,-602638.8480405172,-260363.60470932964,2912000.0,800000.0,1.0,0.0,145.5877318361877,145.5877318361877,nan,,0.9998,2464126.5859399806,0.7040860652923584
Principal+Interest,3500000,20,30,2800000.0,0.4375,-20056866.493027415,11160248.683460891,-34034482.77228756,-24834664.88345275,-17642455.702094883,-12309578.00887813,-8971423.310526539,2912000.0,800000.0,1.0,0.0,0.0,0.0,nan,,1.0,11041764.845554534,0.6747879981994629
Interest Only,3500000,25,25,2800000.0,0.53125,-2184008.218644464,2290027.437768001,-4889392.682720526,-3140220.2964097513,-1788587.29736586,-829999.3853150896,-77731.00385564174,3640000.0,1000000.0,1.0,0.0,1818.9965422244436,1818.9965422244436,nan,,0.9983,2744741.007907875,0.8878653049468994
Principal+Interest,3500000,25,25,2800000.0,0.53125,-32583590.560045104,20667202.969545558,-58131069.321872965,-41038118.64530693,-27480245.05302304,-18517784.909607593,-12965179.999999762,3640000.0,1000000.0,1.0,0.0,0.0,0.0,nan,,1.0,14146063.70039375,1.232008934020996
Interest Only,3500000,25,30,2800000.0,0.4375,-5411092.488067151,3605872.9476073245,-9828392.087751066,-6866162.828880681,-4489369.270171555,-2959658.87172773,-2002027.2610859494,3640000.0,1000000.0,1.0,0.0,0.0,0.0,nan,,0.9999,3854761.207879076,0.8092348575592041
Principal+Interest,3500000,25,30,2800000.0,0.4375,-35810674.82946762,22750773.110744994,-63758887.378169194,-45027909.27746734,-30151989.11611127,-20356890.39328919,-14233292.132455986,3640000.0,1000000.0,1.0,0.0,0.0,0.0,nan,,1.0,15258129.071551925,0.8068821430206299
Interest Only,3500000,30,30,2800000.0,0.4375,-13927928.260649206,9897525.143040199,-25766021.428146247,-17538166.3593741,-11355928.235430982,-7376260.435385483,-4956928.581146227,4368000.0,1200000.0,1.0,0.0,0.0,0.0,nan,,1.0,6018666.5989281,1.0983600616455078
Principal+Interest,3500000,30,30,2800000.0,0.4375,-62724585.32848329,43968243.697425984,-115928925.33260763,-78800648.45009658,-51183440.01832852,-33339334.31889,-22703239.287207022,4368000.0,1200000.0,1.0,0.0,0.0,0.0,nan,,1.0,21063586.907638434,1.4105918407440186
Interest Only,3600000,10,10,2880000.0,0.8125,4198150.958367656,1718477.7173547116,2327917.25467589,2960023.1442007055,3898048.466303426,5067811.748460123,6410288.997631176,1497600.0,400000.0,1.0,0.0,291974.6809064423,291974.6809064423,0.067343632610676,0.016701450958746672,0.4832,314820.28461925493,0.44234704971313477
Principal+Interest,3600000,10,10,2880000.0,0.8125,-3248986.5174902403,1276576.440166215,-4924608.942276521,-3931543.89849248,-3016804.416320579,-2327722.969206475,-1866678.2549617006,1497600.0,400000.0,1.0,0.0,0.0,0.0,nan,,1.0,4787443.930500396,0.31344103813171387
Interest Only,3600000,10,15,2880000.0,0.71875,3463879.730570327,1426534.2491893547,1913115.9647038714,2434764.478695633,3213778.306819263,4183863.442377638,5307894.576697937,1497600.0,400000.0,1.0,0.0,129898.31465164814,129898.31465164814,0.05671553122605122,0.014076483339020224,0.6002,409340.83359379775,0.3133399486541748
Principal+Interest,3600000,10,15,2880000.0,0.71875,-3983257.7452875716,1534690.3289549372,-5992908.999782954,-4802616.304734914,-3703208.2135890727,-2868104.210072076,-2314779.227614483,1497600.0,400000.0,1.0,0.0,0.0,0.0,nan,,1.0,5101088.936617057,0.3104844093322754
Interest Only,3600000,10,20,2880000.0,0.625,2729608.502772986,1135086.863865522,1501011.7664960246,1913454.8531296493,2533693.1750520193,3299678.2340709837,4201946.560988117,1497600.0,400000.0,1.0,0.0,39726.55445216776,39726.55445216776,0.04402356129256857,0.010914221549091666,0.7494,548210.1614402008,0.30927300453186035
Principal+Interest,3600000,10,20,2880000.0,0.625,-4717528.973084906,1803465.921311642,-7077432.602378776,-5680721.273341134,-4400661.558885011,-3404956.7804530626,-2754345.939079836,1497600.0,400000.0,1.0,0.0,0.0,0.0,nan,,1.0,5414733.942733691,0.3936738967895508
Interest Only,3600000,10,25,2880000.0,0.53125,1995337.274975639,844649.2397878299,1084411.1033436044,1391072.6113619064,1844229.4900478702,2417144.591263005,3080136.013266979,1497600.0,400000.0,1.0,0.0,5729.689967294259,5729.689967294259,0.027204750383698517,0.006679334995711777,0.8922,749976.6589485577,0.31411099433898926
Principal+Interest,3600000,10,25,2880000.0,0.53125,-5451800.200882205,2078771.7956094577,-8195089.190709009,-6564125.776556891,-5087790.029065318,-3945600.6012155246,-3178232.4371137335,1497600.0,400000.0,1.0,0.0,0.0,0.0,nan,,1.0,5728378.948850324,0.3122410774230957
Interest Only,3600000,10,30,2880000.0,0.4375,1261066.047178302,556803.7476279554,666009.0712247731,864269.1851103104,1161422.3944321773,1536250.7621076033,1972310.292077698,1497600.0,400000.0,1.0,0.0,169.78195707869156,169.78195707869156,9.803841421374138e-05,,0.9801,1017260.9711179653,0.31464290618896484
Principal+Interest,3600000,10,30,2880000.0,0.4375,-6186071.428679562,2358322.0629198505,-9301514.492757723,-7443998.827159803,-5779999.07908373,-4473674.327303115,-3604650.53134168,1497600.0,400000.0,1.0,0.0,0.0,0.0,nan,,1.0,6042023.954966966,0.3136160373687744
Interest Only,3600000,15,15,2880000.0,0.71875,4216128.403898042,2246791.6715284083,1939738.538793828,2631729.1549012135,3736551.592324037,5213812.057068171,7089296.916222402,2246400.0,600000.0,1.0,0.0,266640.6686439403,266640.6686439403,0.05286268704669461,,0.612,497380.0372870737,0.42266273498535156
Principal+Interest,3600000,15,15,2880000.0,0.71875,-7780326.99688031,3663113.202388735,-12604515.041449757,-9541271.369377004,-7033030.937592332,-5179965.909601654,-3912546.187966443,2246400.0,600000.0,1.0,0.0,0.0,0.0,nan,,1.0,6716883.100380987,0.513286828994751
Interest Only,3600000,15,20,2880000.0,0.625,3003350.9665207444,1658827.1877860795,1332886.7160914792,1840611.1171674826,2645704.6221469063,3727947.773309199,5110282.351652961,2246400.0,600000.0,1.0,0.0,75733.97988434449,75733.97988434449,0.036437880907163045,,0.7978,749965.471513699,0.4656980037689209
Principal+Interest,3600000,15,20,2880000.0,0.625,-8993104.434257647,4220167.384182876,-14551655.776325628,-10984308.056433223,-8162228.445156172,-5992734.319268508,-4541248.499305481,2246400.0,600000.0,1.0,0.0,0.0,0.0,nan,,1.0,7240373.945315591,0.4599449634552002
Interest Only,3600000,15,25,2880000.0,0.53125,1790573.529143438,1084035.2866228304,716391.320852214,1045078.9176307883,1549382.1642034494,2255072.73903308,3145441.93083515,2246400.0,600000.0,1.0,0.0,8881.571270645905,8881.571270645905,0.010873097883340677,,0.9478,1133790.539800876,0.5535759925842285
Principal+Interest,3600000,15,25,2880000.0,0.53125,-10205881.871634994,4787589.916392553,-16485870.26982813,-12488580.00776525,-9253860.736700559,-6810918.428739339,-5169812.2680479605,2246400.0,600000.0,1.0,0.0,0.0,0.0,nan,,1.0,7763864.790250241,0.4687917232513428
Interest Only,3600000,15,30,2880000.0,0.4375,577796.0917661363,564222.8339627399,26992.315820123058,213814.4682681478,466509.35167909286,814622.6705541683,1273997.0846947562,2246400.0,600000.0,1.0,0.0,298.5812177801899,298.5812177801899,-0.05061602938378962,,0.9976,1627262.143017585,0.4655129909515381
Principal+Interest,3600000,15,30,2880000.0,0.4375,-11418659.309012266,5362090.236519952,-18411344.717696328,-13981107.245500144,-10358298.547859281,-7614594.17960033,-5769027.804583319,2246400.0,600000.0,1.0,0.0,0.0,0.0,nan,,1.0,8287355.635184835,0.459993839263916
Interest Only,3600000,20,20,2880000.0,0.625,2708600.6732745445,2160433.4053855045,754319.1168181911,1268868.360026109,2181674.154746382,3528466.0125093115,5225120.829668188,2995200.0,800000.0,1.0,0.0,85911.16415806777,85911.16415806777,0.022237179304029686,,0.8739,1078059.4585878083,0.6196801662445068
Principal+Interest,3600000,20,20,2880000.0,0.625,-16623674.859075943,9228981.648765815,-28125376.109481163,-20534361.84659092,-14600435.107903726,-10219073.57229608,-7437289.042826485,2995200.0,800000.0,1.0,0.0,0.0,0.0,nan,,1.0,9775294.888001285,0.628032922744751
Interest Only,3600000,20,25,2880000.0,0.53125,705478.1921126887,1229753.3528587078,-435398.01688610076,-1553.4327274213315,487919.6892831499,1159708.212404245,2093353.693927199,2995200.0,800000.0,1.0,0.0,5545.756447662792,5545.756447662792,-0.03759107927052796,,0.987,1753827.8419289875,0.6201350688934326
Principal+Interest,3600000,20,25,2880000.0,0.53125,-18626797.340237703,10348272.888564399,-31566499.969091997,-23045687.194848068,-16400425.087889405,-11426064.192108167,-8326252.6573681105,2995200.0,800000.0,1.0,0.0,0.0,0.0,nan,,1.0,10566269.364571573,0.6331350803375244
Interest Only,3600000,20,30,2880000.0,0.4375,-1297644.2890491767,1061954.1115289114,-2619075.612076236,-1767374.875567497,-1100606.6396854536,-619857.1008416762,-267802.5648438817,2995200.0,800000.0,1.0,0.0,149.74738131721966,149.74738131721966,nan,,0.9998,2534530.202681119,0.6256618499755859
Principal+Interest,3600000,20,30,2880000.0,0.4375,-20629919.82139969,11479112.931559745,-35006896.56578145,-25544226.73726567,-18146525.86501187,-12661280.237703219,-9227749.690827295,2995200.0,800000.0,1.0,0.0,0.0,0.0,nan,,1.0,11357243.841141848,0.6379027366638184
Interest Only,3600000,25,25,2880000.0,0.53125,-2246408.453462862,2355456.7931328043,-5029089.616512542,-3229940.876307164,-1839689.791576312,-853713.653466949,-79951.88968009365,3744000.0,1000000.0,1.0,0.0,1870.9678720022873,1870.9678720022873,nan,,0.9983,2823162.1795623978,1.2258601188659668
Principal+Interest,3600000,25,25,2880000.0,0.53125,-33514550.290332057,21257694.48296106,-59791957.0167836,-42210636.320887126,-28265394.911680833,-19046864.478453524,-13335613.714285478,3744000.0,1000000.0,1.0,0.0,0.0,0.0,nan,,1.0,14550236.9489764,1.0598728656768799
Interest Only,3600000,25,30,2880000.0,0.4375,-5565695.13058335,3708897.888967533,-10109203.290258247,-7062338.909705832,-4617636.963605031,-3044220.553777097,-2059228.0399741177,3744000.0,1000000.0,1.0,0.0,0.0,0.0,nan,,0.9999,3964897.2423898866,0.8118281364440918
