loan_type,house_value,loan_duration,annuity_duration,loan_amount,reinvest_fraction,mean_reinvestment,std_reinvestment,p10_reinvestment,p25_reinvestment,p50_reinvestment,p75_reinvestment,p90_reinvestment,mean_deficit,total_holiday_quarters,pct_quarters_holiday,mean_funder_earned,mean_funder_profit_share,mean_net_position,mean_cagr,xirr,prob_insurance_payout,mean_insurance_payout_npv,simulation_time_sec
Principal+Interest,1200000,10,25,960000.0,0.53125,-1460168.162915045,584160.5755718179,-2236375.5630491516,-1793613.278582532,-1385718.7041266835,-1072481.9279438856,-799981.149405943,375581.9577615,39999148.0,0.9999787,0.0,0.0,0.0,nan,,1.0,1728602.3317933013,5.4190590381622314
Interest Only,1200000,10,30,960000.0,0.4375,720717.5523350674,196672.17508159258,516191.37548547355,603224.530103273,693419.4636734219,794437.0224155164,957621.665836884,193477.005255,9459648.0,0.2364912,0.0,8781.009474933418,8781.009474933418,0.05676279526587846,0.013980034514336655,0.393274,49205.08352432266,5.552124738693237
Principal+Interest,1200000,10,30,960000.0,0.4375,-2168386.6366828303,637897.7460277724,-3009458.5155948186,-2562084.464113688,-2115530.8455720246,-1715495.9638261036,-1393639.7673477875,309884.79082762497,39999940.0,0.9999985,0.0,0.0,0.0,nan,,1.0,2135759.774071613,5.492153167724609
Interest Only,1200000,15,15,960000.0,0.71875,1529973.164539187,690284.3222155373,953673.2072322043,1109301.1012511496,1307207.7818610077,1737228.278560527,2386997.400781224,238091.69330325,3801746.0,0.06336243333333333,0.0,244600.10446261615,244600.10446261615,0.06500011900764058,,0.235052,46292.44027769233,8.368950128555298
Principal+Interest,1200000,15,15,960000.0,0.71875,-482197.39945653954,928779.4099523631,-1770515.5563603092,-1006082.2050286517,-410881.7045763548,174786.10615952022,637278.5878165206,742621.10806125,57050675.0,0.9508445833333333,0.0,1445.044959518391,1445.044959518391,nan,,0.982419,1215231.2534623542,8.120901107788086
Interest Only,1200000,15,20,960000.0,0.625,1276785.3187406517,571889.2426137192,804191.67752713,933605.0239498153,1091242.4163665464,1437913.254132806,1980752.2438252452,215596.082315625,3876493.0,0.06460821666666666,0.0,157204.95063815414,157204.95063815414,0.059805893502234975,,0.263734,46358.00036686343,8.083186864852905
Principal+Interest,1200000,15,20,960000.0,0.625,-1223235.0878945885,1049703.2585955274,-2658600.4908278063,-1973659.146027299,-1114553.0400467785,-467387.9361605033,105806.88703945217,657261.15383175,59060354.0,0.9843392333333333,0.0,120.19803973508911,120.19803973508911,nan,,0.996276,1569744.5450668992,8.253293991088867
Interest Only,1200000,15,25,960000.0,0.53125,1025113.8609922851,453447.44143025397,655323.3603310101,758276.9358287703,878709.5954355599,1140190.2231391596,1575143.6158793573,194219.904418875,3993840.0,0.066564,0.0,84903.3706306649,84903.3706306649,0.05321564805995305,,0.306258,47587.71900704729,8.209562063217163
Principal+Interest,1200000,15,25,960000.0,0.53125,-2233271.642382828,1094955.257451409,-3570609.0646075993,-2991595.488476679,-2289281.1877582474,-1472346.4655493153,-758685.6068642074,562919.1736245,59877253.0,0.9979542166666666,0.0,1.4233029678027658,1.4233029678027658,nan,,0.999792,2091475.3038619924,8.276679039001465
Interest Only,1200000,15,30,960000.0,0.4375,776241.5389610297,334971.73575106496,508057.27640822134,584559.9478331057,671983.3245083052,846382.8414424019,1170914.5197390872,174935.184789375,4200594.0,0.0700099,0.0,33776.29755375151,33776.29755375151,0.04475955751052996,,0.376022,51046.90377151223,8.726722955703735
Principal+Interest,1200000,15,30,960000.0,0.4375,-3595494.381255199,1175349.8137648639,-5102694.01561944,-4228310.651160699,-3500090.012113665,-2862179.8993582763,-2233131.258915048,464821.43400112493,59997791.0,0.9999631833333333,0.0,0.0,0.0,nan,,1.0,2834187.9617274622,8.359047174453735
Interest Only,1200000,20,20,960000.0,0.625,1527363.9076203161,1013891.6553347097,790694.8189532734,927031.8394259702,1145447.177707788,1768024.6698361202,2744320.978034726,184344.48313425,2111877.0,0.0263984625,0.0,292000.2992836528,292000.2992836528,0.057032692944508634,,0.241781,42016.1295072806,10.682934045791626
Principal+Interest,1200000,20,20,960000.0,0.625,-1633021.6910579414,1939002.6714310278,-4347750.404478681,-2734530.403390458,-1315204.5353059068,-72733.98321491922,538941.2232482311,850133.85355275,74270456.0,0.9283807,0.0,1813.9080743774168,1813.9080743774168,nan,,0.982046,1678542.2773636482,10.63447904586792
Interest Only,1200000,20,25,960000.0,0.53125,1184362.883272093,786863.7037884698,634696.7429666892,738375.8580829303,884121.1886293213,1336102.7273375606,2108979.2459176504,178326.459521625,2399142.0,0.029989275,0.0,169704.4880510506,169704.4880510506,0.050034346081796244,,0.301511,46999.449954325755,10.436499834060669
Principal+Interest,1200000,20,25,960000.0,0.53125,-3574082.2979673794,2424943.0754364473,-6933179.52271566,-5300157.240129314,-3283256.057079597,-1778994.201467493,-458422.7209992028,745007.927139,78624008.0,0.9828001,0.0,92.97154221053859,92.97154221053859,nan,,0.99777,2622736.7491802736,10.489892721176147
Interest Only,1200000,20,30,960000.0,0.4375,851395.5845424022,559210.1581122347,483737.97840007034,555391.4030221144,648504.6745890933,911218.3779514759,1477344.3419520436,178584.048142875,2914501.0,0.0364312625,0.0,75811.67277989538,75811.67277989538,0.04039049682215112,,0.402961,56523.52897912989,10.454676866531372
Principal+Interest,1200000,20,30,960000.0,0.4375,-6569560.079354924,2581413.5691974857,-9654211.021792559,-8288763.206334471,-6700829.861422014,-4865798.395982142,-3039753.2988362806,619521.3715173749,79919297.0,0.9989912125,0.0,0.03160040142151719,0.03160040142151719,nan,,0.999973,4131989.456827607,10.60824704170227
